pods,cpu,memory,nodepool_config,first_time
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:03:37+09:00
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:03:33+09:00
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T17:51:43+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:07:48+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:08:06+09:00
100,1,4,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x2gd.16xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T02:07:34+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:07:20+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:08:04+09:00
100,1,4,"[{'instance_type': 'dl2q.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm7g.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:56:58+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:07:30+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:08:10+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:08:19+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:07:44+09:00
100,1,4,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:07:33+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:08:04+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:08:09+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:07:29+09:00
100,1,4,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:07:24+09:00
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:07:25+09:00
100,1,4,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T17:56:36+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:03:58+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:03:59+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:04:15+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:03:38+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:04:14+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:56:57+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:03:55+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:04:09+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:04:10+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:03:58+09:00
100,1,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:03:59+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:04:03+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:04:12+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:04:15+09:00
100,1,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:03:39+09:00
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:03:32+09:00
100,1,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T17:51:44+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:15:11+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:13:25+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:12:30+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:13:24+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:15:22+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T23:19:32+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:12:15+09:00
75,3,5,"[{'instance_type': 'm6g.xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:13:50+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:13:21+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:12:40+09:00
75,3,5,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T14:12:00+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:13:06+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:13:50+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:12:36+09:00
75,3,5,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T13:12:26+09:00
75,3,5,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:12:34+09:00
75,3,5,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T18:03:07+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:03:58+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:03:58+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:04:07+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:03:38+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:04:13+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:53:15+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:03:54+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:04:10+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:04:25+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:03:59+09:00
50,2,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:03:57+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:04:05+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:04:12+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:04:07+09:00
50,2,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:03:38+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:03:41+09:00
50,2,2,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T17:51:44+09:00
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T21:15:06+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:03:59+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:03:58+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:04:06+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:03:39+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:04:13+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:53:15+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:03:53+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:04:14+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:04:10+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:03:58+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T14:03:58+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:04:04+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:04:11+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:04:06+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T13:03:37+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:03:32+09:00
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T17:51:45+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:00:50+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:00:50+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:53:14+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:00:50+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:00:50+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T14:00:52+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:00:48+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:00:48+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T13:00:48+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:00:49+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T17:47:51+09:00
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T21:15:06+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:15:13+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:13:25+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:12:29+09:00
17,7,7,"[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:13:25+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:15:21+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T23:19:31+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:12:27+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:13:49+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:13:22+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:12:39+09:00
17,7,7,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:11:59+09:00
17,7,7,"[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:13:07+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:13:52+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:12:36+09:00
17,7,7,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:12:27+09:00
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:12:35+09:00
17,7,7,"[{'instance_type': 'i8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T18:03:08+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T21:05:41+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T10:00:48+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T09:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:00:48+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T12:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T07:00:48+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:49:44+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T04:00:50+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T05:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T08:00:50+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T06:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T14:01:07+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:00:49+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T11:00:58+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T13:00:48+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T03:00:50+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T17:47:51+09:00
10,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T21:15:07+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T10:00:50+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T09:00:50+09:00
10,1,4,"[{'instance_type': 'm7g.4xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T02:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T12:00:48+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T07:00:49+09:00
10,1,4,"[{'instance_type': 'm7g.4xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T22:49:43+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T04:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T05:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T08:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T06:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:00:57+09:00
10,1,4,"[{'instance_type': 'm7g.4xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T00:00:50+09:00
10,1,4,"[{'instance_type': 'm7g.4xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-21T01:00:50+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T11:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T13:00:52+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T03:00:49+09:00
10,1,4,"[{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T17:47:50+09:00
10,1,4,"[{'instance_type': 'm7g.4xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-20T21:15:07+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-20T21:02:38+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T10:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T09:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T02:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T12:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T07:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-20T22:49:43+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T04:00:49+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T05:00:48+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T08:00:48+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T06:00:48+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T14:00:47+09:00
10,1,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-21T00:00:49+09:00
