Time,InstanceType,Region,AZ,SPS,T3,T2,IF,OndemandPrice,SpotPrice,Savings
2025-12-13 17:20:00,c6g.12xlarge,us-west-1,usw1-az3,3,1,5,1.0,2.0352,0.3366,83
2025-12-13 17:20:00,c6g.12xlarge,us-west-2,usw2-az1,3,50,50,2.5,1.632,0.6571,59
2025-12-13 17:20:00,c6g.12xlarge,us-west-2,usw2-az2,3,50,50,2.5,1.632,0.6619,59
2025-12-13 17:20:00,c6g.12xlarge,us-west-2,usw2-az3,3,35,50,2.5,1.632,0.8369,48
2025-12-13 17:20:00,c6g.12xlarge,us-west-2,usw2-az4,3,15,25,2.5,1.632,0.6596,59
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-1,apne1-az1,3,20,30,3.0,2.7392,1.0792,60
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-1,apne1-az2,3,30,50,3.0,2.7392,0.9332,65
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-1,apne1-az4,3,50,50,3.0,2.7392,0.92,66
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-2,apne2-az1,1,0,0,1.5,2.464,0.9317,62
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-2,apne2-az2,3,1,5,1.5,2.464,0.6255,74
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-2,apne2-az3,2,0,1,1.5,2.464,0.4373,82
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-2,apne2-az4,3,10,15,1.5,2.464,0.7312,70
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-3,apne3-az1,2,0,1,2.5,2.752,0.8365,69
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-3,apne3-az2,3,1,1,2.5,2.752,0.846,69
2025-12-13 17:20:00,c6g.16xlarge,ap-northeast-3,apne3-az3,1,0,0,2.5,2.752,0.8236,70
2025-12-13 17:20:00,c6g.16xlarge,ap-south-1,aps1-az1,3,10,15,2.5,1.3632,0.5078,62
2025-12-13 17:20:00,c6g.16xlarge,ap-south-1,aps1-az2,3,5,10,2.5,1.3632,0.5068,62
2025-12-13 17:20:00,c6g.16xlarge,ap-south-1,aps1-az3,3,5,10,2.5,1.3632,0.4853,64
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-1,apse1-az1,3,15,20,3.0,2.5088,0.8678,65
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-1,apse1-az2,3,40,50,3.0,2.5088,0.7387,70
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-1,apse1-az3,3,1,5,3.0,2.5088,0.9221,63
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-2,apse2-az1,3,5,10,2.5,2.8416,0.6001,78
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-2,apse2-az2,3,5,10,2.5,2.8416,0.6208,78
2025-12-13 17:20:00,c6g.16xlarge,ap-southeast-2,apse2-az3,3,5,10,2.5,2.8416,0.6178,78
2025-12-13 17:20:00,c6g.16xlarge,ca-central-1,cac1-az1,3,1,1,2.5,2.3808,0.3596,84
2025-12-13 17:20:00,c6g.16xlarge,ca-central-1,cac1-az2,1,0,0,2.5,2.3808,0.3971,83
2025-12-13 17:20:00,c6g.16xlarge,ca-central-1,cac1-az4,2,0,1,2.5,2.3808,0.3907,83
2025-12-13 17:20:00,c6g.16xlarge,eu-central-1,euc1-az1,3,5,10,3.0,2.4832,0.6875,72
2025-12-13 17:20:00,c6g.16xlarge,eu-central-1,euc1-az2,3,20,20,3.0,2.4832,0.7927,68
2025-12-13 17:20:00,c6g.16xlarge,eu-central-1,euc1-az3,3,50,50,3.0,2.4832,0.7634,69
2025-12-13 17:20:00,c6g.16xlarge,eu-north-1,eun1-az1,1,0,0,1.5,2.336,0.2988,87
2025-12-13 17:20:00,c6g.16xlarge,eu-north-1,eun1-az2,1,0,0,1.5,2.336,0.2997,87
2025-12-13 17:20:00,c6g.16xlarge,eu-north-1,eun1-az3,1,0,0,1.5,2.336,0.3099,86
2025-12-13 17:20:00,c6g.16xlarge,eu-west-1,euw1-az1,3,50,50,3.0,2.3347,0.6461,72
2025-12-13 17:20:00,c6g.16xlarge,eu-west-1,euw1-az2,3,50,50,3.0,2.3347,0.6647,71
2025-12-13 17:20:00,c6g.16xlarge,eu-west-1,euw1-az3,3,50,50,3.0,2.3347,0.64,72
2025-12-13 17:20:00,c6g.16xlarge,eu-west-2,euw2-az1,3,10,15,2.5,2.5856,0.4801,81
2025-12-13 17:20:00,c6g.16xlarge,eu-west-2,euw2-az2,3,5,5,2.5,2.5856,0.3705,85
2025-12-13 17:20:00,c6g.16xlarge,eu-west-2,euw2-az3,3,10,15,2.5,2.5856,0.4993,80
2025-12-13 17:20:00,c6g.16xlarge,eu-west-3,euw3-az1,1,0,0,1.0,2.592,0.7589,70
2025-12-13 17:20:00,c6g.16xlarge,eu-west-3,euw3-az2,1,0,0,1.0,2.592,0.6693,74
2025-12-13 17:20:00,c6g.16xlarge,eu-west-3,euw3-az3,1,0,0,1.0,2.592,0.7761,70
2025-12-13 17:20:00,c6g.16xlarge,sa-east-1,sae1-az1,1,0,0,1.0,3.3536,0.564,83
2025-12-13 17:20:00,c6g.16xlarge,sa-east-1,sae1-az2,3,1,1,1.0,3.3536,0.9309,72
2025-12-13 17:20:00,c6g.16xlarge,sa-east-1,sae1-az3,2,0,1,1.0,3.3536,1.0959,67
2025-12-13 17:20:00,c6g.16xlarge,us-east-1,use1-az1,3,1,5,1.0,2.176,0.6127,71
2025-12-13 17:20:00,c6g.16xlarge,us-east-1,use1-az2,3,50,50,1.0,2.176,0.5864,73
2025-12-13 17:20:00,c6g.16xlarge,us-east-1,use1-az4,3,50,50,1.0,2.176,0.4934,77
2025-12-13 17:20:00,c6g.16xlarge,us-east-1,use1-az5,3,50,50,1.0,2.176,0.5216,76
2025-12-13 17:20:00,c6g.16xlarge,us-east-1,use1-az6,3,50,50,1.0,2.176,0.5028,76
2025-12-13 17:20:00,c6g.16xlarge,us-east-2,use2-az1,3,1,1,1.0,2.176,0.7687,64
2025-12-13 17:20:00,c6g.16xlarge,us-east-2,use2-az2,1,0,0,1.0,2.176,0.8121,62
2025-12-13 17:20:00,c6g.16xlarge,us-east-2,use2-az3,1,0,0,1.0,2.176,0.9645,55
2025-12-13 17:20:00,c6g.16xlarge,us-west-1,usw1-az1,3,10,15,1.5,2.7136,1.0228,62
2025-12-13 17:20:00,c6g.16xlarge,us-west-1,usw1-az3,3,15,20,1.5,2.7136,0.4509,83
2025-12-13 17:20:00,c6g.16xlarge,us-west-2,usw2-az1,3,50,50,2.5,2.176,0.7189,66
2025-12-13 17:20:00,c6g.16xlarge,us-west-2,usw2-az2,3,50,50,2.5,2.176,0.7437,65
2025-12-13 17:20:00,c6g.16xlarge,us-west-2,usw2-az3,3,50,50,2.5,2.176,0.7106,67
2025-12-13 17:20:00,c6g.16xlarge,us-west-2,usw2-az4,3,10,15,2.5,2.176,1.076,50
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-1,apne1-az1,3,30,50,2.5,0.3424,0.1447,57
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-1,apne1-az2,3,15,20,2.5,0.3424,0.1468,57
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-1,apne1-az4,3,30,45,2.5,0.3424,0.1484,56
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-2,apne2-az1,3,20,20,1.5,0.308,0.0911,70
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-2,apne2-az2,3,10,15,1.5,0.308,0.1185,61
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-2,apne2-az3,3,10,20,1.5,0.308,0.0871,71
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-2,apne2-az4,3,5,10,1.5,0.308,0.094,69
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-3,apne3-az1,3,5,10,2.5,0.344,0.1077,68
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-3,apne3-az2,3,5,5,2.5,0.344,0.1094,68
2025-12-13 17:20:00,c6g.2xlarge,ap-northeast-3,apne3-az3,3,1,5,2.5,0.344,0.108,68
2025-12-13 17:20:00,c6g.2xlarge,ap-south-1,aps1-az1,3,15,20,1.0,0.1704,0.0817,52
2025-12-13 17:20:00,c6g.2xlarge,ap-south-1,aps1-az2,3,10,15,1.0,0.1704,0.083,51
2025-12-13 17:20:00,c6g.2xlarge,ap-south-1,aps1-az3,3,20,20,1.0,0.1704,0.0799,53
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-1,apse1-az1,3,20,30,3.0,0.3136,0.1686,46
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-1,apse1-az2,3,20,25,3.0,0.3136,0.1608,48
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-1,apse1-az3,3,10,15,3.0,0.3136,0.1581,49
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-2,apse2-az1,3,15,25,2.5,0.3552,0.1483,58
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-2,apse2-az2,3,10,20,2.5,0.3552,0.163,54
2025-12-13 17:20:00,c6g.2xlarge,ap-southeast-2,apse2-az3,3,5,10,2.5,0.3552,0.1982,44
2025-12-13 17:20:00,c6g.2xlarge,ca-central-1,cac1-az1,3,1,1,1.0,0.2976,0.1216,59
2025-12-13 17:20:00,c6g.2xlarge,ca-central-1,cac1-az2,3,1,1,1.0,0.2976,0.1158,61
2025-12-13 17:20:00,c6g.2xlarge,ca-central-1,cac1-az4,3,1,1,1.0,0.2976,0.1287,56
2025-12-13 17:20:00,c6g.2xlarge,eu-central-1,euc1-az1,3,25,35,2.5,0.3104,0.1198,61
2025-12-13 17:20:00,c6g.2xlarge,eu-central-1,euc1-az2,3,40,50,2.5,0.3104,0.1286,58
2025-12-13 17:20:00,c6g.2xlarge,eu-central-1,euc1-az3,3,50,50,2.5,0.3104,0.1278,58
2025-12-13 17:20:00,c6g.2xlarge,eu-north-1,eun1-az1,3,10,15,2.0,0.292,0.1019,65
2025-12-13 17:20:00,c6g.2xlarge,eu-north-1,eun1-az2,3,5,5,2.0,0.292,0.0946,67
2025-12-13 17:20:00,c6g.2xlarge,eu-north-1,eun1-az3,3,1,5,2.0,0.292,0.0823,71
2025-12-13 17:20:00,c6g.2xlarge,eu-west-1,euw1-az1,3,50,50,3.0,0.2918,0.143,50
2025-12-13 17:20:00,c6g.2xlarge,eu-west-1,euw1-az2,3,50,50,3.0,0.2918,0.1399,52
2025-12-13 17:20:00,c6g.2xlarge,eu-west-1,euw1-az3,3,50,50,3.0,0.2918,0.1474,49
2025-12-13 17:20:00,c6g.2xlarge,eu-west-2,euw2-az1,3,10,15,1.0,0.3232,0.1518,53
2025-12-13 17:20:00,c6g.2xlarge,eu-west-2,euw2-az2,3,5,10,1.0,0.3232,0.1383,57
2025-12-13 17:20:00,c6g.2xlarge,eu-west-2,euw2-az3,3,5,5,1.0,0.3232,0.1491,53
2025-12-13 17:20:00,c6g.2xlarge,eu-west-3,euw3-az1,3,1,0,1.0,0.324,0.0987,69
2025-12-13 17:20:00,c6g.2xlarge,eu-west-3,euw3-az2,3,1,1,1.0,0.324,0.0922,71
2025-12-13 17:20:00,c6g.2xlarge,eu-west-3,euw3-az3,3,1,1,1.0,0.324,0.0875,72
2025-12-13 17:20:00,c6g.2xlarge,sa-east-1,sae1-az1,3,1,1,1.0,0.4192,0.1298,69
2025-12-13 17:20:00,c6g.2xlarge,sa-east-1,sae1-az2,3,5,10,1.0,0.4192,0.117,72
2025-12-13 17:20:00,c6g.2xlarge,sa-east-1,sae1-az3,3,1,5,1.0,0.4192,0.1236,70
2025-12-13 17:20:00,c6g.2xlarge,us-east-1,use1-az1,3,10,25,2.5,0.272,0.1572,42
2025-12-13 17:20:00,c6g.2xlarge,us-east-1,use1-az2,3,50,45,2.5,0.272,0.123,54
2025-12-13 17:20:00,c6g.2xlarge,us-east-1,use1-az4,3,50,50,2.5,0.272,0.1156,57
2025-12-13 17:20:00,c6g.2xlarge,us-east-1,use1-az5,3,50,45,2.5,0.272,0.0919,66
2025-12-13 17:20:00,c6g.2xlarge,us-east-1,use1-az6,3,50,50,2.5,0.272,0.1097,59
2025-12-13 17:20:00,c6g.2xlarge,us-east-2,use2-az1,3,5,10,1.0,0.272,0.1178,56
2025-12-13 17:20:00,c6g.2xlarge,us-east-2,use2-az2,3,10,10,1.0,0.272,0.1279,52
2025-12-13 17:20:00,c6g.2xlarge,us-east-2,use2-az3,3,10,15,1.0,0.272,0.117,56
2025-12-13 17:20:00,c6g.2xlarge,us-west-1,usw1-az1,3,5,10,2.5,0.3392,0.1417,58
2025-12-13 17:20:00,c6g.2xlarge,us-west-1,usw1-az3,3,5,5,2.5,0.3392,0.1336,60
2025-12-13 17:20:00,c6g.2xlarge,us-west-2,usw2-az1,3,50,50,1.0,0.272,0.1025,62
2025-12-13 17:20:00,c6g.2xlarge,us-west-2,usw2-az2,3,50,30,1.0,0.272,0.1128,58
2025-12-13 17:20:00,c6g.2xlarge,us-west-2,usw2-az3,3,50,50,1.0,0.272,0.0986,63
2025-12-13 17:20:00,c6g.2xlarge,us-west-2,usw2-az4,3,10,20,1.0,0.272,0.1023,62
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-1,apne1-az1,3,50,50,3.0,0.6848,0.2575,62
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-1,apne1-az2,3,40,50,3.0,0.6848,0.2582,62
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-1,apne1-az4,3,35,50,3.0,0.6848,0.2386,65
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-2,apne2-az1,3,5,10,1.0,0.616,0.1866,69
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-2,apne2-az2,3,20,20,1.0,0.616,0.2137,65
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-2,apne2-az3,3,10,20,1.0,0.616,0.2012,67
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-2,apne2-az4,3,1,5,1.0,0.616,0.239,61
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-3,apne3-az1,3,5,10,2.0,0.688,0.2055,70
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-3,apne3-az2,3,5,5,2.0,0.688,0.2058,70
2025-12-13 17:20:00,c6g.4xlarge,ap-northeast-3,apne3-az3,1,0,0,2.0,0.688,0.208,69
2025-12-13 17:20:00,c6g.4xlarge,ap-south-1,aps1-az1,3,25,50,1.5,0.3408,0.1516,55
2025-12-13 17:20:00,c6g.4xlarge,ap-south-1,aps1-az2,3,40,50,1.5,0.3408,0.1434,57
2025-12-13 17:20:00,c6g.4xlarge,ap-south-1,aps1-az3,3,20,35,1.5,0.3408,0.1498,56
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-1,apse1-az1,3,50,50,2.5,0.6272,0.2835,54
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-1,apse1-az2,3,50,50,2.5,0.6272,0.274,56
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-1,apse1-az3,3,20,30,2.5,0.6272,0.2817,55
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-2,apse2-az1,3,20,30,2.5,0.7104,0.2323,67
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-2,apse2-az2,3,35,50,2.5,0.7104,0.2592,63
2025-12-13 17:20:00,c6g.4xlarge,ap-southeast-2,apse2-az3,3,50,50,2.5,0.7104,0.2723,61
2025-12-13 17:20:00,c6g.4xlarge,ca-central-1,cac1-az1,3,5,10,2.5,0.5952,0.1922,67
2025-12-13 17:20:00,c6g.4xlarge,ca-central-1,cac1-az2,3,1,5,2.5,0.5952,0.1826,69
2025-12-13 17:20:00,c6g.4xlarge,ca-central-1,cac1-az4,3,5,5,2.5,0.5952,0.2008,66
2025-12-13 17:20:00,c6g.4xlarge,eu-central-1,euc1-az1,3,15,20,2.5,0.6208,0.2348,62
2025-12-13 17:20:00,c6g.4xlarge,eu-central-1,euc1-az2,3,40,50,2.5,0.6208,0.2367,61
2025-12-13 17:20:00,c6g.4xlarge,eu-central-1,euc1-az3,3,50,50,2.5,0.6208,0.254,59
2025-12-13 17:20:00,c6g.4xlarge,eu-north-1,eun1-az1,3,10,20,2.5,0.584,0.2144,63
2025-12-13 17:20:00,c6g.4xlarge,eu-north-1,eun1-az2,3,15,25,2.5,0.584,0.1793,69
2025-12-13 17:20:00,c6g.4xlarge,eu-north-1,eun1-az3,3,30,45,2.5,0.584,0.196,66
2025-12-13 17:20:00,c6g.4xlarge,eu-west-1,euw1-az1,3,50,50,3.0,0.5837,0.1854,68
2025-12-13 17:20:00,c6g.4xlarge,eu-west-1,euw1-az2,3,50,50,3.0,0.5837,0.1849,68
2025-12-13 17:20:00,c6g.4xlarge,eu-west-1,euw1-az3,3,50,50,3.0,0.5837,0.1836,68
2025-12-13 17:20:00,c6g.4xlarge,eu-west-2,euw2-az1,3,35,50,1.5,0.6464,0.1888,70
2025-12-13 17:20:00,c6g.4xlarge,eu-west-2,euw2-az2,3,50,50,1.5,0.6464,0.1264,80
2025-12-13 17:20:00,c6g.4xlarge,eu-west-2,euw2-az3,3,45,50,1.5,0.6464,0.1678,74
2025-12-13 17:20:00,c6g.4xlarge,eu-west-3,euw3-az1,3,1,0,1.0,0.648,0.1949,69
2025-12-13 17:20:00,c6g.4xlarge,eu-west-3,euw3-az2,3,5,5,1.0,0.648,0.1749,73
2025-12-13 17:20:00,c6g.4xlarge,eu-west-3,euw3-az3,3,1,5,1.0,0.648,0.1958,69
2025-12-13 17:20:00,c6g.4xlarge,sa-east-1,sae1-az1,3,1,1,1.0,0.8384,0.1488,82
2025-12-13 17:20:00,c6g.4xlarge,sa-east-1,sae1-az2,3,5,10,1.0,0.8384,0.2165,74
2025-12-13 17:20:00,c6g.4xlarge,sa-east-1,sae1-az3,3,15,20,1.0,0.8384,0.1533,81
2025-12-13 17:20:00,c6g.4xlarge,us-east-1,use1-az1,3,50,50,1.0,0.544,0.1753,67
2025-12-13 17:20:00,c6g.4xlarge,us-east-1,use1-az2,3,50,50,1.0,0.544,0.1352,75
2025-12-13 17:20:00,c6g.4xlarge,us-east-1,use1-az4,3,50,50,1.0,0.544,0.1503,72
2025-12-13 17:20:00,c6g.4xlarge,us-east-1,use1-az5,3,50,50,1.0,0.544,0.1756,67
2025-12-13 17:20:00,c6g.4xlarge,us-east-1,use1-az6,3,50,50,1.0,0.544,0.1364,74
2025-12-13 17:20:00,c6g.4xlarge,us-east-2,use2-az1,3,5,10,1.0,0.544,0.2285,57
2025-12-13 17:20:00,c6g.4xlarge,us-east-2,use2-az2,3,15,25,1.0,0.544,0.2309,57
2025-12-13 17:20:00,c6g.4xlarge,us-east-2,use2-az3,3,25,45,1.0,0.544,0.227,58
2025-12-13 17:20:00,c6g.4xlarge,us-west-1,usw1-az1,3,40,50,3.0,0.6784,0.2793,58
2025-12-13 17:20:00,c6g.4xlarge,us-west-1,usw1-az3,3,5,5,3.0,0.6784,0.2749,59
2025-12-13 17:20:00,c6g.4xlarge,us-west-2,usw2-az1,3,50,50,1.5,0.544,0.2131,60
2025-12-13 17:20:00,c6g.4xlarge,us-west-2,usw2-az2,3,50,50,1.5,0.544,0.1739,68
2025-12-13 17:20:00,c6g.4xlarge,us-west-2,usw2-az3,3,50,50,1.5,0.544,0.1714,68
2025-12-13 17:20:00,c6g.4xlarge,us-west-2,usw2-az4,3,50,50,1.5,0.544,0.2353,56
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-1,apne1-az1,3,50,50,3.0,1.3696,0.4961,63
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-1,apne1-az2,3,25,40,3.0,1.3696,0.4679,65
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-1,apne1-az4,3,20,30,3.0,1.3696,0.5348,60
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-2,apne2-az1,3,5,5,1.0,1.232,0.3472,71
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-2,apne2-az2,3,15,20,1.0,1.232,0.4523,63
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-2,apne2-az3,3,10,15,1.0,1.232,0.235,80
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-2,apne2-az4,3,1,1,1.0,1.232,0.368,70
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-3,apne3-az1,3,5,10,2.0,1.376,0.5219,62
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-3,apne3-az2,3,5,5,2.0,1.376,0.4142,69
2025-12-13 17:20:00,c6g.8xlarge,ap-northeast-3,apne3-az3,1,0,0,2.0,1.376,0.4119,70
2025-12-13 17:20:00,c6g.8xlarge,ap-south-1,aps1-az1,3,20,35,2.0,0.6816,0.3218,52
2025-12-13 17:20:00,c6g.8xlarge,ap-south-1,aps1-az2,3,50,50,2.0,0.6816,0.2694,60
2025-12-13 17:20:00,c6g.8xlarge,ap-south-1,aps1-az3,3,15,20,2.0,0.6816,0.3173,53
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-1,apse1-az1,3,25,40,2.5,1.2544,0.6488,48
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-1,apse1-az2,3,30,50,2.5,1.2544,0.611,51
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-1,apse1-az3,3,20,25,2.5,1.2544,0.5024,59
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-2,apse2-az1,3,1,5,2.5,1.4208,0.5253,63
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-2,apse2-az2,3,50,50,2.5,1.4208,0.4616,67
2025-12-13 17:20:00,c6g.8xlarge,ap-southeast-2,apse2-az3,3,20,35,2.5,1.4208,0.5278,62
2025-12-13 17:20:00,c6g.8xlarge,ca-central-1,cac1-az1,3,1,1,1.0,1.1904,0.4158,65
2025-12-13 17:20:00,c6g.8xlarge,ca-central-1,cac1-az2,3,5,5,1.0,1.1904,0.3789,68
2025-12-13 17:20:00,c6g.8xlarge,ca-central-1,cac1-az4,1,0,0,1.0,1.1904,0.4507,62
2025-12-13 17:20:00,c6g.8xlarge,eu-central-1,euc1-az1,3,10,15,2.5,1.2416,0.4909,60
2025-12-13 17:20:00,c6g.8xlarge,eu-central-1,euc1-az2,3,15,25,2.5,1.2416,0.5284,57
2025-12-13 17:20:00,c6g.8xlarge,eu-central-1,euc1-az3,3,5,10,2.5,1.2416,0.511,58
2025-12-13 17:20:00,c6g.8xlarge,eu-north-1,eun1-az1,3,15,20,2.5,1.168,0.1754,84
2025-12-13 17:20:00,c6g.8xlarge,eu-north-1,eun1-az2,3,1,5,2.5,1.168,0.3126,73
2025-12-13 17:20:00,c6g.8xlarge,eu-north-1,eun1-az3,3,15,20,2.5,1.168,0.175,85
2025-12-13 17:20:00,c6g.8xlarge,eu-west-1,euw1-az1,3,50,50,3.0,1.1674,0.4942,57
2025-12-13 17:20:00,c6g.8xlarge,eu-west-1,euw1-az2,3,50,50,3.0,1.1674,0.4945,57
2025-12-13 17:20:00,c6g.8xlarge,eu-west-1,euw1-az3,3,50,50,3.0,1.1674,0.4963,57
2025-12-13 17:20:00,c6g.8xlarge,eu-west-2,euw2-az1,3,40,50,1.0,1.2928,0.3585,72
2025-12-13 17:20:00,c6g.8xlarge,eu-west-2,euw2-az2,3,20,35,1.0,1.2928,0.3772,70
2025-12-13 17:20:00,c6g.8xlarge,eu-west-2,euw2-az3,3,20,30,1.0,1.2928,0.4217,67
2025-12-13 17:20:00,c6g.8xlarge,eu-west-3,euw3-az1,3,1,1,1.0,1.296,0.3344,74
2025-12-13 17:20:00,c6g.8xlarge,eu-west-3,euw3-az2,2,0,1,1.0,1.296,0.2995,76
2025-12-13 17:20:00,c6g.8xlarge,eu-west-3,euw3-az3,1,0,0,1.0,1.296,0.2837,78
2025-12-13 17:20:00,c6g.8xlarge,sa-east-1,sae1-az1,3,1,1,1.0,1.6768,0.2298,86
2025-12-13 17:20:00,c6g.8xlarge,sa-east-1,sae1-az2,3,15,20,1.0,1.6768,0.5064,69
2025-12-13 17:20:00,c6g.8xlarge,sa-east-1,sae1-az3,3,1,5,1.0,1.6768,0.4739,71
2025-12-13 17:20:00,c6g.8xlarge,us-east-1,use1-az1,3,50,50,2.5,1.088,0.5111,53
2025-12-13 17:20:00,c6g.8xlarge,us-east-1,use1-az2,3,50,50,2.5,1.088,0.3711,65
2025-12-13 17:20:00,c6g.8xlarge,us-east-1,use1-az4,3,50,50,2.5,1.088,0.3602,66
2025-12-13 17:20:00,c6g.8xlarge,us-east-1,use1-az5,3,50,50,2.5,1.088,0.375,65
2025-12-13 17:20:00,c6g.8xlarge,us-east-1,use1-az6,3,50,50,2.5,1.088,0.3684,66
2025-12-13 17:20:00,c6g.8xlarge,us-east-2,use2-az1,3,5,10,1.0,1.088,0.7262,33
2025-12-13 17:20:00,c6g.8xlarge,us-east-2,use2-az2,3,1,5,1.0,1.088,0.7375,32
2025-12-13 17:20:00,c6g.8xlarge,us-east-2,use2-az3,3,5,10,1.0,1.088,0.7141,34
2025-12-13 17:20:00,c6g.8xlarge,us-west-1,usw1-az1,3,20,35,2.5,1.3568,0.5255,61
2025-12-13 17:20:00,c6g.8xlarge,us-west-1,usw1-az3,3,20,30,2.5,1.3568,0.5504,59
2025-12-13 17:20:00,c6g.8xlarge,us-west-2,usw2-az1,3,50,50,3.0,1.088,0.4966,54
2025-12-13 17:20:00,c6g.8xlarge,us-west-2,usw2-az2,3,50,50,3.0,1.088,0.5216,52
2025-12-13 17:20:00,c6g.8xlarge,us-west-2,usw2-az3,3,50,50,3.0,1.088,0.5073,53
2025-12-13 17:20:00,c6g.8xlarge,us-west-2,usw2-az4,3,25,35,3.0,1.088,0.4522,58
2025-12-13 17:20:00,c6g.large,ap-northeast-1,apne1-az1,3,30,40,2.5,0.0856,0.0383,55
2025-12-13 17:20:00,c6g.large,ap-northeast-1,apne1-az2,3,10,10,2.5,0.0856,0.0512,40
2025-12-13 17:20:00,c6g.large,ap-northeast-1,apne1-az4,3,20,35,2.5,0.0856,0.0367,57
2025-12-13 17:20:00,c6g.large,ap-northeast-2,apne2-az1,3,10,15,1.5,0.077,0.0249,67
2025-12-13 17:20:00,c6g.large,ap-northeast-2,apne2-az2,3,10,15,1.5,0.077,0.0332,56
2025-12-13 17:20:00,c6g.large,ap-northeast-2,apne2-az3,3,20,25,1.5,0.077,0.0258,66
2025-12-13 17:20:00,c6g.large,ap-northeast-2,apne2-az4,3,15,25,1.5,0.077,0.0272,64
2025-12-13 17:20:00,c6g.large,ap-northeast-3,apne3-az1,3,10,15,1.0,0.086,0.0403,53
2025-12-13 17:20:00,c6g.large,ap-northeast-3,apne3-az2,3,10,15,1.0,0.086,0.0278,67
2025-12-13 17:20:00,c6g.large,ap-northeast-3,apne3-az3,3,10,15,1.0,0.086,0.0271,68
2025-12-13 17:20:00,c6g.large,ap-south-1,aps1-az1,3,20,25,1.5,0.0426,0.0199,53
2025-12-13 17:20:00,c6g.large,ap-south-1,aps1-az2,3,15,20,1.5,0.0426,0.0244,42
2025-12-13 17:20:00,c6g.large,ap-south-1,aps1-az3,3,15,20,1.5,0.0426,0.0224,47
2025-12-13 17:20:00,c6g.large,ap-southeast-1,apse1-az1,3,10,20,2.5,0.0784,0.0626,20
2025-12-13 17:20:00,c6g.large,ap-southeast-1,apse1-az2,3,25,40,2.5,0.0784,0.0386,50
2025-12-13 17:20:00,c6g.large,ap-southeast-1,apse1-az3,3,10,15,2.5,0.0784,0.0437,44
2025-12-13 17:20:00,c6g.large,ap-southeast-2,apse2-az1,3,40,50,2.5,0.0888,0.0493,44
