pods,cpu,memory,nodepool_config,first_time,region
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:05:14+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 23:05:25+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-20 06:05:03+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 03:05:03+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:05:31+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-19 22:04:52+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:05:19+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 19:05:35+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-20 18:05:45+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-20 10:04:49+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 07:05:09+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm5ad.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 15:05:12+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm6gd.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-20 02:05:24+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm5a.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:05:36+09:00,ap-northeast-1
50,1,4,"[{'instance_type': 'm7i-flex.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:05:00+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 23:05:26+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 06:05:12+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-23 03:05:10+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:05:40+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-19 22:04:52+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:05:26+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-22 19:05:46+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 18:05:44+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 10:05:03+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 07:05:20+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c7a.32xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 15:05:01+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 02:05:37+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:05:20+09:00,ap-northeast-1
50,2,2,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:05:15+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'i7i.12xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 23:16:28+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 06:17:58+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c5.9xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}, {'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 't3.xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 03:16:38+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8gd.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:18:26+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-19 22:18:19+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'i7i.12xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:15:21+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'i7i.8xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}, {'instance_type': 't3.2xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'x1.32xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 19:22:32+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 18:18:59+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 10:18:22+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8gd.8xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}, {'instance_type': 't3.2xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-23 07:17:12+09:00,ap-northeast-1
75,3,5,"[{'instance_type': 'c8g.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'c8gd.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 15:15:48+09:00,ap-northeast-1
