InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
i3.2xlarge,usw2-az1,8,61.0,50,3,1.0,0.3014,0.624,21922.264461538463
i3.2xlarge,usw2-az2,8,61.0,50,3,1.0,0.3281,0.624,21922.264461538463
i3.2xlarge,usw2-az3,8,61.0,50,3,1.0,0.2691,0.624,21922.264461538463
i3.2xlarge,usw2-az4,8,61.0,50,3,1.0,0.3126,0.624,21922.264461538463
i3.4xlarge,usw2-az1,16,122.0,50,3,1.0,0.6171,1.248,21922.264461538463
i3.4xlarge,usw2-az2,16,122.0,50,3,1.0,0.6414,1.248,21922.264461538463
i3.4xlarge,usw2-az3,16,122.0,50,3,1.0,0.5699,1.248,21922.264461538463
i3.4xlarge,usw2-az4,16,122.0,5,3,1.0,0.598,1.248,21922.264461538463
i3.8xlarge,usw2-az1,32,244.0,50,3,1.0,0.931,2.496,21922.264461538463
i3.8xlarge,usw2-az2,32,244.0,50,3,1.0,0.8945,2.496,21922.264461538463
i3.8xlarge,usw2-az3,32,244.0,50,3,1.0,0.9302,2.496,21922.264461538463
i3.8xlarge,usw2-az4,32,244.0,45,3,1.0,0.8617,2.496,21922.264461538463
i3.large,usw2-az1,2,15.25,50,3,1.0,0.0481,0.156,21922.264461538463
i3.large,usw2-az2,2,15.25,50,3,1.0,0.0478,0.156,21922.264461538463
i3.large,usw2-az3,2,15.25,50,3,1.0,0.0454,0.156,21922.264461538463
i3.large,usw2-az4,2,15.25,50,3,1.0,0.0312,0.156,21922.264461538463
i3.xlarge,usw2-az1,4,30.5,50,3,1.0,0.1289,0.312,21922.264461538463
i3.xlarge,usw2-az2,4,30.5,50,3,1.0,0.1351,0.312,21922.264461538463
i3.xlarge,usw2-az3,4,30.5,50,3,1.0,0.1378,0.312,21922.264461538463
i3.xlarge,usw2-az4,4,30.5,50,3,1.0,0.1467,0.312,21922.264461538463
i3en.12xlarge,usw2-az1,48,384.0,1,3,3.0,1.9798,5.424,21922.264461538463
i3en.12xlarge,usw2-az2,48,384.0,50,3,3.0,2.5225,5.424,21922.264461538463
i3en.12xlarge,usw2-az3,48,384.0,50,3,3.0,2.2496,5.424,21922.264461538463
i3en.12xlarge,usw2-az4,48,384.0,0,1,3.0,1.7801,5.424,21922.264461538463
i3en.24xlarge,usw2-az1,96,768.0,1,3,3.0,3.6218,10.848,21922.264461538463
i3en.24xlarge,usw2-az2,96,768.0,40,3,3.0,3.5023,10.848,21922.264461538463
i3en.24xlarge,usw2-az3,96,768.0,50,3,3.0,3.4184,10.848,21922.264461538463
i3en.24xlarge,usw2-az4,96,768.0,0,1,3.0,2.6659,10.848,21922.264461538463
i3en.2xlarge,usw2-az1,8,64.0,20,3,3.0,0.4495,0.904,21922.264461538463
i3en.2xlarge,usw2-az2,8,64.0,50,3,3.0,0.4,0.904,21922.264461538463
i3en.2xlarge,usw2-az3,8,64.0,50,3,3.0,0.3538,0.904,21922.264461538463
i3en.2xlarge,usw2-az4,8,64.0,1,3,3.0,0.4586,0.904,21922.264461538463
i3en.3xlarge,usw2-az1,12,96.0,10,3,3.0,0.4606,1.356,21922.264461538463
i3en.3xlarge,usw2-az2,12,96.0,50,3,3.0,0.5363,1.356,21922.264461538463
i3en.3xlarge,usw2-az3,12,96.0,50,3,3.0,0.4927,1.356,21922.264461538463
i3en.3xlarge,usw2-az4,12,96.0,35,3,3.0,0.3045,1.356,21922.264461538463
i3en.6xlarge,usw2-az1,24,192.0,20,3,3.0,0.8315,2.712,21922.264461538463
i3en.6xlarge,usw2-az2,24,192.0,50,3,3.0,0.8961,2.712,21922.264461538463
i3en.6xlarge,usw2-az3,24,192.0,50,3,3.0,0.905,2.712,21922.264461538463
i3en.6xlarge,usw2-az4,24,192.0,0,1,3.0,0.695,2.712,21922.264461538463
i3en.large,usw2-az1,2,16.0,5,3,3.0,0.0802,0.226,21922.264461538463
i3en.large,usw2-az2,2,16.0,50,3,3.0,0.0608,0.226,21922.264461538463
i3en.large,usw2-az3,2,16.0,50,3,3.0,0.0477,0.226,21922.264461538463
i3en.large,usw2-az4,2,16.0,10,3,3.0,0.0708,0.226,21922.264461538463
i3en.xlarge,usw2-az1,4,32.0,50,3,3.0,0.15,0.452,21922.264461538463
i3en.xlarge,usw2-az2,4,32.0,50,3,3.0,0.1308,0.452,21922.264461538463
i3en.xlarge,usw2-az3,4,32.0,50,3,3.0,0.1209,0.452,21922.264461538463
i3en.xlarge,usw2-az4,4,32.0,50,3,3.0,0.1413,0.452,21922.264461538463
i4i.12xlarge,usw2-az1,48,384.0,5,3,3.0,1.4394,4.118,26808.193
i4i.12xlarge,usw2-az2,48,384.0,5,3,3.0,1.4999,4.118,26808.193
i4i.12xlarge,usw2-az3,48,384.0,10,3,3.0,1.5658,4.118,26808.193
i4i.12xlarge,usw2-az4,48,384.0,0,1,3.0,1.3264,4.118,26808.193
i4i.16xlarge,usw2-az1,64,512.0,5,3,1.0,1.8735,5.491,26808.193
i4i.16xlarge,usw2-az2,64,512.0,5,3,1.0,1.9986,5.491,26808.193
i4i.16xlarge,usw2-az3,64,512.0,35,3,1.0,2.229,5.491,26808.193
i4i.16xlarge,usw2-az4,64,512.0,1,3,1.0,1.8991,5.491,26808.193
i4i.24xlarge,usw2-az1,96,768.0,1,3,2.5,2.8562,8.2368,26808.193
i4i.24xlarge,usw2-az2,96,768.0,1,3,2.5,3.0506,8.2368,26808.193
i4i.24xlarge,usw2-az3,96,768.0,1,3,2.5,3.5679,8.2368,26808.193
i4i.24xlarge,usw2-az4,96,768.0,0,2,2.5,2.7638,8.2368,26808.193
i4i.2xlarge,usw2-az1,8,64.0,20,3,2.5,0.4223,0.686,26808.193
i4i.2xlarge,usw2-az2,8,64.0,35,3,2.5,0.3681,0.686,26808.193
i4i.2xlarge,usw2-az3,8,64.0,25,3,2.5,0.3701,0.686,26808.193
i4i.2xlarge,usw2-az4,8,64.0,1,3,2.5,0.3303,0.686,26808.193
i4i.32xlarge,usw2-az1,128,1024.0,1,3,1.0,5.2915,10.9824,26808.193
i4i.32xlarge,usw2-az2,128,1024.0,5,3,1.0,5.6405,10.9824,26808.193
i4i.32xlarge,usw2-az3,128,1024.0,5,3,1.0,6.1412,10.9824,26808.193
i4i.32xlarge,usw2-az4,128,1024.0,0,1,1.0,3.5432,10.9824,26808.193
i4i.4xlarge,usw2-az1,16,128.0,25,3,3.0,0.6661,1.373,26808.193
i4i.4xlarge,usw2-az2,16,128.0,30,3,3.0,0.6337,1.373,26808.193
i4i.4xlarge,usw2-az3,16,128.0,40,3,3.0,0.566,1.373,26808.193
i4i.4xlarge,usw2-az4,16,128.0,1,3,3.0,0.6115,1.373,26808.193
i4i.8xlarge,usw2-az1,32,256.0,45,3,1.5,1.1255,2.746,26808.193
i4i.8xlarge,usw2-az2,32,256.0,30,3,1.5,1.1262,2.746,26808.193
i4i.8xlarge,usw2-az3,32,256.0,50,3,1.5,1.2057,2.746,26808.193
i4i.8xlarge,usw2-az4,32,256.0,1,3,1.5,1.239,2.746,26808.193
i4i.large,usw2-az1,2,16.0,50,3,3.0,0.0486,0.172,26808.193
i4i.large,usw2-az2,2,16.0,50,3,3.0,0.0524,0.172,26808.193
i4i.large,usw2-az3,2,16.0,50,3,3.0,0.0457,0.172,26808.193
i4i.large,usw2-az4,2,16.0,50,3,3.0,0.0443,0.172,26808.193
i4i.xlarge,usw2-az1,4,32.0,50,3,3.0,0.1184,0.343,26808.193
i4i.xlarge,usw2-az2,4,32.0,50,3,3.0,0.1173,0.343,26808.193
i4i.xlarge,usw2-az3,4,32.0,50,3,3.0,0.1145,0.343,26808.193
i4i.xlarge,usw2-az4,4,32.0,50,3,3.0,0.1235,0.343,26808.193
i7i.12xlarge,usw2-az1,48,384.0,0,2,1.5,1.7992,4.5302,32278.54144444444
i7i.12xlarge,usw2-az2,48,384.0,1,3,1.5,1.7446,4.5302,32278.54144444444
i7i.12xlarge,usw2-az3,48,384.0,1,3,1.5,2.0362,4.5302,32278.54144444444
i7i.12xlarge,usw2-az4,48,384.0,1,3,1.5,2.0565,4.5302,32278.54144444444
i7i.16xlarge,usw2-az1,64,512.0,0,1,1.5,2.1874,6.0403,32278.54144444444
i7i.16xlarge,usw2-az2,64,512.0,0,1,1.5,2.1122,6.0403,32278.54144444444
i7i.16xlarge,usw2-az3,64,512.0,1,3,1.5,2.4602,6.0403,32278.54144444444
i7i.16xlarge,usw2-az4,64,512.0,1,3,1.5,2.1472,6.0403,32278.54144444444
i7i.24xlarge,usw2-az1,96,768.0,0,1,2.5,2.8703,9.0605,32278.54144444444
i7i.24xlarge,usw2-az2,96,768.0,1,3,2.5,3.3887,9.0605,32278.54144444444
i7i.24xlarge,usw2-az3,96,768.0,1,3,2.5,3.3917,9.0605,32278.54144444444
i7i.24xlarge,usw2-az4,96,768.0,1,3,2.5,3.2438,9.0605,32278.54144444444
i7i.2xlarge,usw2-az1,8,64.0,30,3,3.0,0.3716,0.755,32278.54144444444
i7i.2xlarge,usw2-az2,8,64.0,25,3,3.0,0.3298,0.755,32278.54144444444
i7i.2xlarge,usw2-az4,8,64.0,25,3,3.0,0.336,0.755,32278.54144444444
i7i.48xlarge,usw2-az1,192,1536.0,0,1,2.0,5.8036,18.121,32278.54144444444
i7i.48xlarge,usw2-az2,192,1536.0,0,1,2.0,5.5636,18.121,32278.54144444444
i7i.48xlarge,usw2-az3,192,1536.0,0,1,2.0,5.7071,18.121,32278.54144444444
i7i.48xlarge,usw2-az4,192,1536.0,0,1,2.0,5.68,18.121,32278.54144444444
i7i.4xlarge,usw2-az1,16,128.0,15,3,2.0,0.6517,1.5101,32278.54144444444
i7i.4xlarge,usw2-az2,16,128.0,15,3,2.0,0.6089,1.5101,32278.54144444444
i7i.4xlarge,usw2-az3,16,128.0,10,3,2.0,0.7007,1.5101,32278.54144444444
i7i.4xlarge,usw2-az4,16,128.0,5,3,2.0,0.563,1.5101,32278.54144444444
i7i.8xlarge,usw2-az1,32,256.0,0,1,2.0,1.3439,3.0202,32278.54144444444
i7i.8xlarge,usw2-az2,32,256.0,1,3,2.0,1.5178,3.0202,32278.54144444444
i7i.8xlarge,usw2-az3,32,256.0,1,3,2.0,1.182,3.0202,32278.54144444444
i7i.8xlarge,usw2-az4,32,256.0,1,3,2.0,1.249,3.0202,32278.54144444444
i7i.large,usw2-az1,2,16.0,45,3,1.0,0.0655,0.1888,32278.54144444444
i7i.large,usw2-az2,2,16.0,35,3,1.0,0.0706,0.1888,32278.54144444444
i7i.large,usw2-az3,2,16.0,50,3,1.0,0.0635,0.1888,32278.54144444444
i7i.large,usw2-az4,2,16.0,50,3,1.0,0.0593,0.1888,32278.54144444444
i7i.metal-24xl,usw2-az1,96,768.0,0,1,1.0,2.0588,9.0605,32278.54144444444
i7i.metal-24xl,usw2-az2,96,768.0,0,1,1.0,2.3086,9.0605,32278.54144444444
i7i.metal-24xl,usw2-az3,96,768.0,0,2,1.0,3.2765,9.0605,32278.54144444444
i7i.metal-24xl,usw2-az4,96,768.0,0,1,1.0,1.8221,9.0605,32278.54144444444
i7i.metal-48xl,usw2-az1,192,1536.0,0,1,1.0,3.6372,18.121,32278.54144444444
i7i.metal-48xl,usw2-az2,192,1536.0,0,1,1.0,4.651,18.121,32278.54144444444
i7i.metal-48xl,usw2-az3,192,1536.0,1,3,1.0,4.6234,18.121,32278.54144444444
i7i.metal-48xl,usw2-az4,192,1536.0,0,1,1.0,9.4131,18.121,32278.54144444444
i7i.xlarge,usw2-az1,4,32.0,50,3,2.0,0.1236,0.3775,32278.54144444444
i7i.xlarge,usw2-az2,4,32.0,25,3,2.0,0.1168,0.3775,32278.54144444444
i7i.xlarge,usw2-az3,4,32.0,50,3,2.0,0.0795,0.3775,32278.54144444444
i7i.xlarge,usw2-az4,4,32.0,50,3,2.0,0.0695,0.3775,32278.54144444444
i7ie.12xlarge,usw2-az1,48,384.0,0,1,3.0,1.9164,6.2376,32278.54144444444
i7ie.12xlarge,usw2-az2,48,384.0,5,3,3.0,2.2864,6.2376,32278.54144444444
i7ie.12xlarge,usw2-az3,48,384.0,0,1,3.0,1.9576,6.2376,32278.54144444444
i7ie.12xlarge,usw2-az4,48,384.0,0,1,3.0,5.2492,6.2376,32278.54144444444
i7ie.18xlarge,usw2-az1,72,576.0,0,1,3.0,5.1786,9.3564,32278.54144444444
i7ie.18xlarge,usw2-az2,72,576.0,1,3,3.0,3.9662,9.3564,32278.54144444444
i7ie.18xlarge,usw2-az3,72,576.0,1,3,3.0,4.373,9.3564,32278.54144444444
i7ie.18xlarge,usw2-az4,72,576.0,0,1,3.0,4.488,9.3564,32278.54144444444
i7ie.24xlarge,usw2-az1,96,768.0,0,1,2.5,3.334,12.4752,32278.54144444444
i7ie.24xlarge,usw2-az2,96,768.0,1,3,2.5,4.0577,12.4752,32278.54144444444
i7ie.24xlarge,usw2-az3,96,768.0,0,1,2.5,3.0343,12.4752,32278.54144444444
i7ie.24xlarge,usw2-az4,96,768.0,0,1,2.5,12.4752,12.4752,32278.54144444444
i7ie.2xlarge,usw2-az1,8,64.0,10,3,3.0,0.3919,1.0396,32278.54144444444
i7ie.2xlarge,usw2-az3,8,64.0,1,3,3.0,0.3633,1.0396,32278.54144444444
i7ie.2xlarge,usw2-az4,8,64.0,0,2,3.0,0.5894,1.0396,32278.54144444444
i7ie.3xlarge,usw2-az1,12,96.0,5,3,3.0,0.6475,1.5594,32278.54144444444
i7ie.3xlarge,usw2-az2,12,96.0,10,3,3.0,0.6615,1.5594,32278.54144444444
i7ie.3xlarge,usw2-az3,12,96.0,5,3,3.0,0.6614,1.5594,32278.54144444444
i7ie.3xlarge,usw2-az4,12,96.0,0,1,3.0,0.9069,1.5594,32278.54144444444
i7ie.48xlarge,usw2-az1,192,1536.0,0,1,3.0,5.1031,24.9504,32278.54144444444
i7ie.48xlarge,usw2-az2,192,1536.0,0,1,3.0,8.1088,24.9504,32278.54144444444
i7ie.48xlarge,usw2-az3,192,1536.0,0,1,3.0,5.6078,24.9504,32278.54144444444
i7ie.6xlarge,usw2-az1,24,192.0,1,3,2.5,1.4513,3.1188,32278.54144444444
i7ie.6xlarge,usw2-az2,24,192.0,50,3,2.5,0.9738,3.1188,32278.54144444444
i7ie.6xlarge,usw2-az3,24,192.0,35,3,2.5,0.9899,3.1188,32278.54144444444
i7ie.6xlarge,usw2-az4,24,192.0,0,1,2.5,0.6785,3.1188,32278.54144444444
i7ie.large,usw2-az1,2,16.0,1,3,2.5,0.0847,0.2599,32278.54144444444
i7ie.large,usw2-az2,2,16.0,25,3,2.5,0.0739,0.2599,32278.54144444444
i7ie.large,usw2-az3,2,16.0,1,3,2.5,0.0842,0.2599,32278.54144444444
i7ie.large,usw2-az4,2,16.0,0,1,2.5,0.2599,0.2599,32278.54144444444
i7ie.metal-24xl,usw2-az1,96,768.0,0,2,3.0,2.6309,12.4752,32278.54144444444
i7ie.metal-24xl,usw2-az2,96,768.0,0,1,3.0,4.0011,12.4752,32278.54144444444
i7ie.metal-24xl,usw2-az3,96,768.0,0,1,3.0,4.3947,12.4752,32278.54144444444
i7ie.metal-24xl,usw2-az4,96,768.0,0,1,3.0,9.1999,12.4752,32278.54144444444
i7ie.metal-48xl,usw2-az1,192,1536.0,0,1,2.0,5.5768,24.9504,32278.54144444444
i7ie.metal-48xl,usw2-az2,192,1536.0,0,1,2.0,8.2753,24.9504,32278.54144444444
i7ie.metal-48xl,usw2-az3,192,1536.0,0,1,2.0,3.0854,24.9504,32278.54144444444
i7ie.metal-48xl,usw2-az4,192,1536.0,0,1,2.0,24.9504,24.9504,32278.54144444444
i7ie.xlarge,usw2-az1,4,32.0,1,3,3.0,0.1904,0.5198,32278.54144444444
i7ie.xlarge,usw2-az2,4,32.0,15,3,3.0,0.1908,0.5198,32278.54144444444
i7ie.xlarge,usw2-az3,4,32.0,1,3,3.0,0.1748,0.5198,32278.54144444444
i7ie.xlarge,usw2-az4,4,32.0,0,1,3.0,0.3608,0.5198,32278.54144444444
inf1.24xlarge,usw2-az1,96,192.0,1,3,1.0,0.9381,4.721,25425.91475
inf1.24xlarge,usw2-az2,96,192.0,1,3,1.0,1.1784,4.721,25425.91475
inf1.24xlarge,usw2-az3,96,192.0,1,3,1.0,0.8635,4.721,25425.91475
inf1.24xlarge,usw2-az4,96,192.0,5,3,1.0,0.7931,4.721,25425.91475
inf1.2xlarge,usw2-az1,8,16.0,30,3,1.0,0.1018,0.362,25425.91475
inf1.2xlarge,usw2-az2,8,16.0,25,3,1.0,0.1029,0.362,25425.91475
inf1.2xlarge,usw2-az3,8,16.0,15,3,1.0,0.0681,0.362,25425.91475
inf1.2xlarge,usw2-az4,8,16.0,1,3,1.0,0.1189,0.362,25425.91475
inf1.6xlarge,usw2-az1,24,48.0,1,3,1.0,0.3418,1.18,25425.91475
inf1.6xlarge,usw2-az2,24,48.0,5,3,1.0,0.3485,1.18,25425.91475
inf1.6xlarge,usw2-az3,24,48.0,1,3,1.0,0.2196,1.18,25425.91475
inf1.6xlarge,usw2-az4,24,48.0,5,3,1.0,0.2859,1.18,25425.91475
inf1.xlarge,usw2-az1,4,8.0,30,3,1.0,0.0647,0.228,25425.91475
inf1.xlarge,usw2-az2,4,8.0,35,3,1.0,0.0652,0.228,25425.91475
inf1.xlarge,usw2-az3,4,8.0,30,3,1.0,0.054,0.228,25425.91475
inf1.xlarge,usw2-az4,4,8.0,10,3,1.0,0.0588,0.228,25425.91475
inf2.24xlarge,usw2-az1,96,384.0,0,2,1.0,1.557,6.49063,29419.45533333333
inf2.24xlarge,usw2-az2,96,384.0,0,1,1.0,1.7684,6.49063,29419.45533333333
inf2.24xlarge,usw2-az3,96,384.0,10,3,1.0,1.3425,6.49063,29419.45533333333
inf2.24xlarge,usw2-az4,96,384.0,0,1,1.0,1.7433,6.49063,29419.45533333333
inf2.48xlarge,usw2-az1,192,768.0,1,3,2.5,2.1282,12.98127,29419.45533333333
inf2.48xlarge,usw2-az2,192,768.0,0,1,2.5,2.3211,12.98127,29419.45533333333
inf2.48xlarge,usw2-az3,192,768.0,35,3,2.5,2.0749,12.98127,29419.45533333333
inf2.48xlarge,usw2-az4,192,768.0,1,3,2.5,2.534,12.98127,29419.45533333333
inf2.8xlarge,usw2-az1,32,128.0,1,3,2.0,0.4818,1.96786,29419.45533333333
inf2.8xlarge,usw2-az2,32,128.0,1,3,2.0,0.6779,1.96786,29419.45533333333
inf2.8xlarge,usw2-az3,32,128.0,5,3,2.0,0.5277,1.96786,29419.45533333333
inf2.8xlarge,usw2-az4,32,128.0,1,3,2.0,0.4032,1.96786,29419.45533333333
inf2.xlarge,usw2-az1,4,16.0,30,3,1.0,0.1438,0.7582,29419.45533333333
inf2.xlarge,usw2-az2,4,16.0,5,3,1.0,0.1584,0.7582,29419.45533333333
inf2.xlarge,usw2-az3,4,16.0,50,3,1.0,0.1277,0.7582,29419.45533333333
inf2.xlarge,usw2-az4,4,16.0,5,3,1.0,0.1714,0.7582,29419.45533333333
m1.large,usw2-az1,2,7.5,5,3,1.0,0.0608,0.175,16246.17975
m1.large,usw2-az2,2,7.5,10,3,1.0,0.0614,0.175,16246.17975
m1.large,usw2-az3,2,7.5,20,3,1.0,0.058,0.175,16246.17975
m1.medium,usw2-az1,1,3.69921875,10,3,1.0,0.029,0.087,16246.17975
m1.medium,usw2-az2,1,3.69921875,20,3,1.0,0.0277,0.087,16246.17975
m1.medium,usw2-az3,1,3.69921875,30,3,1.0,0.0283,0.087,16246.17975
m1.small,usw2-az1,1,1.69921875,25,3,1.0,0.0154,0.044,16246.17975
m1.small,usw2-az2,1,1.69921875,20,3,1.0,0.0168,0.044,16246.17975
m1.small,usw2-az3,1,1.69921875,25,3,1.0,0.0181,0.044,16246.17975
m1.xlarge,usw2-az1,4,15.0,1,3,1.0,0.1267,0.35,16246.17975
m1.xlarge,usw2-az2,4,15.0,5,3,1.0,0.1193,0.35,16246.17975
m1.xlarge,usw2-az3,4,15.0,10,3,1.0,0.1161,0.35,16246.17975
m2.2xlarge,usw2-az1,4,34.19921875,10,3,1.0,0.1707,0.49,21608.857
m2.2xlarge,usw2-az2,4,34.19921875,15,3,1.0,0.1793,0.49,21608.857
m2.2xlarge,usw2-az3,4,34.19921875,30,3,1.0,0.1674,0.49,21608.857
m2.4xlarge,usw2-az1,8,68.3994140625,5,3,1.0,0.3258,0.98,21608.857
m2.4xlarge,usw2-az2,8,68.3994140625,10,3,1.0,0.4392,0.98,21608.857
m2.4xlarge,usw2-az3,8,68.3994140625,15,3,1.0,0.4409,0.98,21608.857
m2.xlarge,usw2-az1,2,17.099609375,5,3,1.0,0.0855,0.245,21608.857
m2.xlarge,usw2-az2,2,17.099609375,20,3,1.0,0.0791,0.245,21608.857
m2.xlarge,usw2-az3,2,17.099609375,30,3,1.0,0.0789,0.245,21608.857
m3.2xlarge,usw2-az1,8,30.0,30,3,3.0,0.2706,0.532,22223.314250000003
m3.2xlarge,usw2-az2,8,30.0,30,3,3.0,0.2487,0.532,22223.314250000003
m3.2xlarge,usw2-az3,8,30.0,30,3,3.0,0.2469,0.532,22223.314250000003
m3.large,usw2-az1,2,7.5,50,3,3.0,0.056,0.133,22223.314250000003
m3.large,usw2-az2,2,7.5,50,3,3.0,0.0614,0.133,22223.314250000003
m3.large,usw2-az3,2,7.5,50,3,3.0,0.0615,0.133,22223.314250000003
m3.medium,usw2-az1,1,3.75,50,3,2.5,0.0215,0.067,22223.314250000003
m3.medium,usw2-az2,1,3.75,50,3,2.5,0.0212,0.067,22223.314250000003
m3.medium,usw2-az3,1,3.75,50,3,2.5,0.0215,0.067,22223.314250000003
m3.xlarge,usw2-az1,4,15.0,50,3,3.0,0.1135,0.266,22223.314250000003
m3.xlarge,usw2-az2,4,15.0,50,3,3.0,0.1173,0.266,22223.314250000003
m3.xlarge,usw2-az3,4,15.0,50,3,3.0,0.1163,0.266,22223.314250000003
m4.10xlarge,usw2-az1,40,160.0,50,3,3.0,0.6565,2.0,21344.230666666663
m4.10xlarge,usw2-az2,40,160.0,20,3,3.0,0.7189,2.0,21344.230666666663
m4.10xlarge,usw2-az3,40,160.0,15,3,3.0,0.7898,2.0,21344.230666666663
m4.16xlarge,usw2-az1,64,256.0,15,3,2.5,1.0866,3.2,21344.230666666663
m4.16xlarge,usw2-az2,64,256.0,10,3,2.5,1.0749,3.2,21344.230666666663
m4.16xlarge,usw2-az3,64,256.0,10,3,2.5,1.0081,3.2,21344.230666666663
m4.2xlarge,usw2-az1,8,32.0,30,3,2.5,0.1919,0.4,21344.230666666663
m4.2xlarge,usw2-az2,8,32.0,45,3,2.5,0.1967,0.4,21344.230666666663
m4.2xlarge,usw2-az3,8,32.0,50,3,2.5,0.2001,0.4,21344.230666666663
m4.4xlarge,usw2-az1,16,64.0,25,3,1.5,0.342,0.8,21344.230666666663
m4.4xlarge,usw2-az2,16,64.0,30,3,1.5,0.3711,0.8,21344.230666666663
m4.4xlarge,usw2-az3,16,64.0,50,3,1.5,0.4023,0.8,21344.230666666663
m4.large,usw2-az1,2,8.0,50,3,2.5,0.0478,0.1,21344.230666666663
m4.large,usw2-az2,2,8.0,50,3,2.5,0.0483,0.1,21344.230666666663
m4.large,usw2-az3,2,8.0,50,3,2.5,0.0512,0.1,21344.230666666663
m4.xlarge,usw2-az1,4,16.0,50,3,3.0,0.0937,0.2,21344.230666666663
m4.xlarge,usw2-az2,4,16.0,50,3,3.0,0.1022,0.2,21344.230666666663
m4.xlarge,usw2-az3,4,16.0,50,3,3.0,0.0917,0.2,21344.230666666663
m5.12xlarge,usw2-az1,48,192.0,35,3,3.0,1.0337,2.304,22001.168375
m5.12xlarge,usw2-az2,48,192.0,45,3,3.0,1.0438,2.304,22001.168375
m5.12xlarge,usw2-az3,48,192.0,50,3,3.0,0.933,2.304,22001.168375
m5.12xlarge,usw2-az4,48,192.0,15,3,3.0,0.9959,2.304,22001.168375
m5.16xlarge,usw2-az1,64,256.0,45,3,3.0,1.1379,3.072,22001.168375
m5.16xlarge,usw2-az2,64,256.0,25,3,3.0,1.1801,3.072,22001.168375
m5.16xlarge,usw2-az3,64,256.0,50,3,3.0,1.1778,3.072,22001.168375
m5.16xlarge,usw2-az4,64,256.0,10,3,3.0,1.2719,3.072,22001.168375
m5.24xlarge,usw2-az1,96,384.0,10,3,1.0,2.0475,4.608,22001.168375
m5.24xlarge,usw2-az2,96,384.0,15,3,1.0,1.9746,4.608,22001.168375
m5.24xlarge,usw2-az3,96,384.0,10,3,1.0,2.0613,4.608,22001.168375
m5.24xlarge,usw2-az4,96,384.0,1,3,1.0,1.7794,4.608,22001.168375
m5.2xlarge,usw2-az1,8,32.0,50,3,3.0,0.179,0.384,22001.168375
m5.2xlarge,usw2-az2,8,32.0,50,3,3.0,0.168,0.384,22001.168375
m5.2xlarge,usw2-az3,8,32.0,50,3,3.0,0.1749,0.384,22001.168375
m5.2xlarge,usw2-az4,8,32.0,30,3,3.0,0.1758,0.384,22001.168375
m5.4xlarge,usw2-az1,16,64.0,50,3,1.5,0.3295,0.768,22001.168375
m5.4xlarge,usw2-az2,16,64.0,50,3,1.5,0.3261,0.768,22001.168375
m5.4xlarge,usw2-az3,16,64.0,50,3,1.5,0.3557,0.768,22001.168375
m5.4xlarge,usw2-az4,16,64.0,15,3,1.5,0.2824,0.768,22001.168375
m5.8xlarge,usw2-az1,32,128.0,50,3,2.0,0.4935,1.536,22001.168375
m5.8xlarge,usw2-az2,32,128.0,50,3,2.0,0.5998,1.536,22001.168375
m5.8xlarge,usw2-az3,32,128.0,50,3,2.0,0.553,1.536,22001.168375
m5.8xlarge,usw2-az4,32,128.0,40,3,2.0,0.3928,1.536,22001.168375
m5.large,usw2-az1,2,8.0,50,3,1.5,0.0392,0.096,22001.168375
m5.large,usw2-az2,2,8.0,50,3,1.5,0.0458,0.096,22001.168375
m5.large,usw2-az3,2,8.0,50,3,1.5,0.0456,0.096,22001.168375
m5.large,usw2-az4,2,8.0,25,3,1.5,0.0386,0.096,22001.168375
m5.xlarge,usw2-az1,4,16.0,50,3,1.5,0.0707,0.192,22001.168375
m5.xlarge,usw2-az2,4,16.0,50,3,1.5,0.0506,0.192,22001.168375
m5.xlarge,usw2-az3,4,16.0,50,3,1.5,0.0648,0.192,22001.168375
m5.xlarge,usw2-az4,4,16.0,20,3,1.5,0.0719,0.192,22001.168375
m5a.12xlarge,usw2-az1,48,192.0,1,3,1.0,0.8144,2.064,16749.183124999996
m5a.12xlarge,usw2-az2,48,192.0,1,3,1.0,0.8486,2.064,16749.183124999996
m5a.12xlarge,usw2-az3,48,192.0,1,3,1.0,0.8517,2.064,16749.183124999996
m5a.12xlarge,usw2-az4,48,192.0,1,3,1.0,0.8889,2.064,16749.183124999996
m5a.16xlarge,usw2-az1,64,256.0,1,3,1.0,1.0496,2.752,16749.183124999996
m5a.16xlarge,usw2-az2,64,256.0,1,3,1.0,1.0913,2.752,16749.183124999996
m5a.16xlarge,usw2-az3,64,256.0,1,3,1.0,1.1054,2.752,16749.183124999996
m5a.16xlarge,usw2-az4,64,256.0,1,3,1.0,1.216,2.752,16749.183124999996
m5a.24xlarge,usw2-az1,96,384.0,5,3,2.0,1.9064,4.128,16749.183124999996
m5a.24xlarge,usw2-az2,96,384.0,5,3,2.0,1.5205,4.128,16749.183124999996
m5a.24xlarge,usw2-az3,96,384.0,15,3,2.0,2.0586,4.128,16749.183124999996
m5a.24xlarge,usw2-az4,96,384.0,5,3,2.0,2.2518,4.128,16749.183124999996
m5a.2xlarge,usw2-az1,8,32.0,15,3,1.5,0.1675,0.344,16749.183124999996
m5a.2xlarge,usw2-az2,8,32.0,15,3,1.5,0.1689,0.344,16749.183124999996
