ExpID,Cluster,Region,Scenario,Strategy,Parallelism,CPU,Mem,InstanceType,Zone,Lifecycle,Count,Timestamp,InstanceID,BaseScenario,AZ_ID,AZ,SpotPrice,OndemandPrice,T3,vCPU,Memory,CoreMark,InstanceFamily
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m2-skp-031602985605,kubepacs,900,1,2,t2.small,us-east-1c,spot,4,2026-02-22 12:16:47+09:00,sim-897ebb08-t2.small,t136682204636864-p900-c1-m2,use1-az4,use1-az4,0.0061,0.023,50,1.0,2.0,21772.195142857145,t2
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m4-skp-042600196461,kubepacs,900,1,4,m7g.metal,us-east-1f,spot,1,2026-02-22 13:28:33+09:00,sim-d7d8ee06-m7g.metal,t136682204636864-p900-c1-m4,use1-az5,use1-az5,0.4357,2.6112,1,64.0,256.0,25617.757562500003,m7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m4-skp-042600196461,kubepacs,900,1,4,m8g.medium,us-east-1f,spot,4,2026-02-22 13:28:33+09:00,sim-d7d8ee06-m8g.medium,t136682204636864-p900-c1-m4,use1-az5,use1-az5,0.0094,0.04488,50,1.0,4.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m4-skp-042600196461,kubepacs,900,1,4,m8g.metal-48xl,us-east-1f,spot,2,2026-02-22 13:28:33+09:00,sim-d7d8ee06-m8g.metal-48xl,t136682204636864-p900-c1-m4,use1-az5,use1-az5,1.5411,8.61696,10,192.0,768.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m4-skp-042600196461,kubepacs,900,1,4,m8i.metal-96xl,us-east-1d,spot,1,2026-02-22 13:28:33+09:00,sim-d7d8ee06-m8i.metal-96xl,t136682204636864-p900-c1-m4,use1-az6,use1-az6,2.8955,20.32128,1,384.0,1536.0,33588.800818181815,m8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m4-skp-042600196461,kubepacs,900,1,4,r7g.16xlarge,us-east-1f,spot,1,2026-02-22 13:28:33+09:00,sim-d7d8ee06-r7g.16xlarge,t136682204636864-p900-c1-m4,use1-az5,use1-az5,0.4759,3.4272,15,64.0,512.0,25518.276,r7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c2-m2-skp-034659075066,kubepacs,900,2,2,c6g.16xlarge,us-east-1a,spot,1,2026-02-22 12:48:26+09:00,sim-770264b7-c6g.16xlarge,t136682204636864-p900-c2-m2,use1-az1,use1-az1,0.3395,2.176,1,64.0,128.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c2-m2-skp-034659075066,kubepacs,900,2,2,c6gd.2xlarge,us-east-1c,spot,1,2026-02-22 12:48:26+09:00,sim-770264b7-c6gd.2xlarge,t136682204636864-p900-c2-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c2-m2-skp-034659075066,kubepacs,900,2,2,m8g.metal-48xl,us-east-1f,spot,7,2026-02-22 12:48:26+09:00,sim-770264b7-m8g.metal-48xl,t136682204636864-p900-c2-m2,use1-az5,use1-az5,1.5411,8.61696,10,192.0,768.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c2-m2-skp-034659075066,kubepacs,900,2,2,m8i.metal-96xl,us-east-1d,spot,1,2026-02-22 12:48:26+09:00,sim-770264b7-m8i.metal-96xl,t136682204636864-p900-c2-m2,use1-az6,use1-az6,2.8955,20.32128,1,384.0,1536.0,33588.800818181815,m8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c1-m1-skp-010708031069,kubepacs,10,1,1,t4g.micro,us-east-1c,spot,10,2026-02-22 10:07:34+09:00,sim-17937a5b-t4g.micro,t136682229806784-p10-c1-m1,use1-az4,use1-az4,0.0024,0.0084,50,1.0,1.0,19688.597714285715,t4g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c1-m2-skp-011348970436,kubepacs,10,1,2,c6gd.2xlarge,us-east-1c,spot,1,2026-02-22 10:14:14+09:00,sim-b6b6e44b-c6gd.2xlarge,t136682229806784-p10-c1-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c1-m2-skp-011348970436,kubepacs,10,1,2,t2.small,us-east-1c,spot,2,2026-02-22 10:14:14+09:00,sim-b6b6e44b-t2.small,t136682229806784-p10-c1-m2,use1-az4,use1-az4,0.0061,0.023,50,1.0,2.0,21772.195142857145,t2
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c1-m4-skp-012455542718,kubepacs,10,1,4,m8g.medium,us-east-1f,spot,10,2026-02-22 10:25:20+09:00,sim-b4fb2f28-m8g.medium,t136682229806784-p10-c1-m4,use1-az5,use1-az5,0.0094,0.04488,50,1.0,4.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c2-m2-skp-011913410291,kubepacs,10,2,2,c6g.large,us-east-1f,spot,2,2026-02-22 10:19:38+09:00,sim-de0c420a-c6g.large,t136682229806784-p10-c2-m2,use1-az5,use1-az5,0.0194,0.068,50,2.0,4.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p10-c2-m2-skp-011913410291,kubepacs,10,2,2,c6gd.2xlarge,us-east-1c,spot,2,2026-02-22 10:19:38+09:00,sim-de0c420a-c6gd.2xlarge,t136682229806784-p10-c2-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p100-c1-m4-skp-020816529152,kubepacs,100,1,4,m7g.metal,us-east-1f,spot,1,2026-02-22 11:08:41+09:00,sim-762233f5-m7g.metal,t136682229806784-p100-c1-m4,use1-az5,use1-az5,0.4357,2.6112,1,64.0,256.0,25617.757562500003,m7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p100-c1-m4-skp-020816529152,kubepacs,100,1,4,m8g.medium,us-east-1f,spot,4,2026-02-22 11:08:41+09:00,sim-762233f5-m8g.medium,t136682229806784-p100-c1-m4,use1-az5,use1-az5,0.0094,0.04488,50,1.0,4.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p100-c1-m4-skp-020816529152,kubepacs,100,1,4,r6g.8xlarge,us-east-1f,spot,1,2026-02-22 11:08:41+09:00,sim-762233f5-r6g.8xlarge,t136682229806784-p100-c1-m4,use1-az5,use1-az5,0.2308,1.6128,5,32.0,256.0,19626.018125,r6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p17-c7-m7-skp-032702294185,kubepacs,17,7,7,c6g.16xlarge,us-east-1a,spot,1,2026-02-22 12:27:25+09:00,sim-377b3282-c6g.16xlarge,t136682229806784-p17-c7-m7,use1-az1,use1-az1,0.3395,2.176,1,64.0,128.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p17-c7-m7-skp-032702294185,kubepacs,17,7,7,m7g.metal,us-east-1f,spot,1,2026-02-22 12:27:25+09:00,sim-377b3282-m7g.metal,t136682229806784-p17-c7-m7,use1-az5,use1-az5,0.4357,2.6112,1,64.0,256.0,25617.757562500003,m7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p287-c1-m6-skp-040006970236,kubepacs,287,1,6,r6g.8xlarge,us-east-1f,spot,1,2026-02-22 13:01:14+09:00,sim-905bfe2f-r6g.8xlarge,t136682229806784-p287-c1-m6,use1-az5,use1-az5,0.2308,1.6128,5,32.0,256.0,19626.018125,r6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p287-c1-m6-skp-040006970236,kubepacs,287,1,6,r7g.16xlarge,us-east-1f,spot,4,2026-02-22 13:01:14+09:00,sim-905bfe2f-r7g.16xlarge,t136682229806784-p287-c1-m6,use1-az5,use1-az5,0.4759,3.4272,15,64.0,512.0,25518.276,r7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c1-m2-skp-021850447076,kubepacs,400,1,2,m8i.metal-96xl,us-east-1d,spot,1,2026-02-22 11:19:21+09:00,sim-be2076c7-m8i.metal-96xl,t136682229806784-p400-c1-m2,use1-az6,use1-az6,2.8955,20.32128,1,384.0,1536.0,33588.800818181815,m8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c1-m2-skp-021850447076,kubepacs,400,1,2,t2.small,us-east-1c,spot,16,2026-02-22 11:19:21+09:00,sim-be2076c7-t2.small,t136682229806784-p400-c1-m2,use1-az4,use1-az4,0.0061,0.023,50,1.0,2.0,21772.195142857145,t2
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c1-m4-skp-025337176806,kubepacs,400,1,4,m8g.medium,us-east-1f,spot,16,2026-02-22 11:55:11+09:00,sim-1284ecf3-m8g.medium,t136682229806784-p400-c1-m4,use1-az5,use1-az5,0.0094,0.04488,50,1.0,4.0,30974.4592,m8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c1-m4-skp-025337176806,kubepacs,400,1,4,m8i.metal-96xl,us-east-1d,spot,1,2026-02-22 11:55:11+09:00,sim-1284ecf3-m8i.metal-96xl,t136682229806784-p400-c1-m4,use1-az6,use1-az6,2.8955,20.32128,1,384.0,1536.0,33588.800818181815,m8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c2-m2-skp-023646789055,kubepacs,400,2,2,c6g.16xlarge,us-east-1a,spot,1,2026-02-22 11:38:07+09:00,sim-78ae7208-c6g.16xlarge,t136682229806784-p400-c2-m2,use1-az1,use1-az1,0.3395,2.176,1,64.0,128.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c2-m2-skp-023646789055,kubepacs,400,2,2,c6gd.2xlarge,us-east-1c,spot,44,2026-02-22 11:38:07+09:00,sim-78ae7208-c6gd.2xlarge,t136682229806784-p400-c2-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p400-c2-m2-skp-023646789055,kubepacs,400,2,2,m8i.metal-96xl,us-east-1d,spot,1,2026-02-22 11:38:07+09:00,sim-78ae7208-m8i.metal-96xl,t136682229806784-p400-c2-m2,use1-az6,use1-az6,2.8955,20.32128,1,384.0,1536.0,33588.800818181815,m8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p439-c1-m9-skp-041105362718,kubepacs,439,1,9,r7g.16xlarge,us-east-1f,spot,8,2026-02-22 13:12:22+09:00,sim-59a947d0-r7g.16xlarge,t136682229806784-p439-c1-m9,use1-az5,use1-az5,0.4759,3.4272,15,64.0,512.0,25518.276,r7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c1-m2-skp-013059880699,kubepacs,50,1,2,c6gd.2xlarge,us-east-1c,spot,6,2026-02-22 10:31:24+09:00,sim-86219892-c6gd.2xlarge,t136682229806784-p50-c1-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c1-m2-skp-013059880699,kubepacs,50,1,2,t2.small,us-east-1c,spot,2,2026-02-22 10:31:24+09:00,sim-86219892-t2.small,t136682229806784-p50-c1-m2,use1-az4,use1-az4,0.0061,0.023,50,1.0,2.0,21772.195142857145,t2
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c1-m4-skp-014507480150,kubepacs,50,1,4,m7g.metal,us-east-1f,spot,1,2026-02-22 10:45:28+09:00,sim-6a9edf4d-m7g.metal,t136682229806784-p50-c1-m4,use1-az5,use1-az5,0.4357,2.6112,1,64.0,256.0,25617.757562500003,m7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c2-m2-skp-013821856524,kubepacs,50,2,2,c6g.16xlarge,us-east-1a,spot,1,2026-02-22 10:38:52+09:00,sim-02cf6053-c6g.16xlarge,t136682229806784-p50-c2-m2,use1-az1,use1-az1,0.3395,2.176,1,64.0,128.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c2-m2-skp-013821856524,kubepacs,50,2,2,c6g.large,us-east-1f,spot,2,2026-02-22 10:38:52+09:00,sim-02cf6053-c6g.large,t136682229806784-p50-c2-m2,use1-az5,use1-az5,0.0194,0.068,50,2.0,4.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p50-c2-m2-skp-013821856524,kubepacs,50,2,2,c6gd.2xlarge,us-east-1c,spot,4,2026-02-22 10:38:52+09:00,sim-02cf6053-c6gd.2xlarge,t136682229806784-p50-c2-m2,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p75-c3-m5-skp-033339475198,kubepacs,75,3,5,c6g.16xlarge,us-east-1a,spot,1,2026-02-22 12:33:56+09:00,sim-ad7f481a-c6g.16xlarge,t136682229806784-p75-c3-m5,use1-az1,use1-az1,0.3395,2.176,1,64.0,128.0,19678.635,c6g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p75-c3-m5-skp-033339475198,kubepacs,75,3,5,c6gd.2xlarge,us-east-1c,spot,2,2026-02-22 12:33:56+09:00,sim-ad7f481a-c6gd.2xlarge,t136682229806784-p75-c3-m5,use1-az4,use1-az4,0.0458,0.3072,50,8.0,16.0,19678.635,c6gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p75-c3-m5-skp-033339475198,kubepacs,75,3,5,c7gd.16xlarge,us-east-1c,spot,1,2026-02-22 12:33:56+09:00,sim-ad7f481a-c7gd.16xlarge,t136682229806784-p75-c3-m5,use1-az4,use1-az4,0.4492,2.903,10,64.0,128.0,25356.8559375,c7gd
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p75-c3-m5-skp-033339475198,kubepacs,75,3,5,inf1.6xlarge,us-east-1f,spot,1,2026-02-22 12:33:56+09:00,sim-ad7f481a-inf1.6xlarge,t136682229806784-p75-c3-m5,use1-az5,use1-az5,0.1793,1.18,30,24.0,48.0,25425.91475,inf1
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682229806784-p75-c3-m5-skp-033339475198,kubepacs,75,3,5,m7g.metal,us-east-1f,spot,1,2026-02-22 12:33:56+09:00,sim-ad7f481a-m7g.metal,t136682229806784-p75-c3-m5,use1-az5,use1-az5,0.4357,2.6112,1,64.0,256.0,25617.757562500003,m7g
