InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
c7i.4xlarge,apne1-az1,16,32.0,15,3,3.0,0.4074,0.8988,31467.267
c7i.4xlarge,apne1-az2,16,32.0,25,3,3.0,0.4001,0.8988,31467.267
c7i.4xlarge,apne1-az4,16,32.0,5,3,3.0,0.4499,0.8988,31467.267
c7i.8xlarge,apne1-az1,32,64.0,10,3,2.5,0.7279,1.7976,31467.267
c7i.8xlarge,apne1-az2,32,64.0,10,3,2.5,0.7452,1.7976,31467.267
c7i.8xlarge,apne1-az4,32,64.0,1,3,2.5,0.7574,1.7976,31467.267
c7i.large,apne1-az1,2,4.0,50,3,2.5,0.0456,0.11235,31467.267
c7i.large,apne1-az2,2,4.0,40,3,2.5,0.0438,0.11235,31467.267
c7i.large,apne1-az4,2,4.0,25,3,2.5,0.0384,0.11235,31467.267
c7i.xlarge,apne1-az1,4,8.0,50,3,3.0,0.0935,0.2247,31467.267
c7i.xlarge,apne1-az2,4,8.0,20,3,3.0,0.0944,0.2247,31467.267
c7i.xlarge,apne1-az4,4,8.0,40,3,3.0,0.087,0.2247,31467.267
c8i-flex.12xlarge,apne1-az1,48,96.0,1,3,2.5,0.9403,2.68968,32843.79771428572
c8i-flex.12xlarge,apne1-az2,48,96.0,1,3,2.5,0.8424,2.68968,32843.79771428572
c8i-flex.12xlarge,apne1-az4,48,96.0,1,3,2.5,0.8453,2.68968,32843.79771428572
c8i-flex.16xlarge,apne1-az1,64,128.0,0,1,3.0,1.185,3.58624,32843.79771428572
c8i-flex.16xlarge,apne1-az2,64,128.0,0,1,3.0,1.1077,3.58624,32843.79771428572
c8i-flex.16xlarge,apne1-az4,64,128.0,0,1,3.0,1.194,3.58624,32843.79771428572
c8i-flex.2xlarge,apne1-az1,8,16.0,50,3,3.0,0.1712,0.44828,32843.79771428572
c8i-flex.2xlarge,apne1-az2,8,16.0,50,3,3.0,0.164,0.44828,32843.79771428572
c8i-flex.2xlarge,apne1-az4,8,16.0,50,3,3.0,0.206,0.44828,32843.79771428572
c8i-flex.4xlarge,apne1-az1,16,32.0,50,3,2.0,0.302,0.89656,32843.79771428572
c8i-flex.4xlarge,apne1-az2,16,32.0,50,3,2.0,0.2866,0.89656,32843.79771428572
c8i-flex.4xlarge,apne1-az4,16,32.0,50,3,2.0,0.3791,0.89656,32843.79771428572
c8i-flex.8xlarge,apne1-az1,32,64.0,15,3,3.0,0.6973,1.79312,32843.79771428572
c8i-flex.8xlarge,apne1-az2,32,64.0,15,3,3.0,0.6836,1.79312,32843.79771428572
c8i-flex.8xlarge,apne1-az4,32,64.0,10,3,3.0,0.8024,1.79312,32843.79771428572
c8i-flex.large,apne1-az1,2,4.0,50,3,1.0,0.04,0.11207,32843.79771428572
c8i-flex.large,apne1-az2,2,4.0,50,3,1.0,0.0363,0.11207,32843.79771428572
c8i-flex.large,apne1-az4,2,4.0,0,1,1.0,0.0408,0.11207,32843.79771428572
c8i-flex.xlarge,apne1-az1,4,8.0,50,3,3.0,0.0819,0.22414,32843.79771428572
c8i-flex.xlarge,apne1-az2,4,8.0,50,3,3.0,0.0706,0.22414,32843.79771428572
c8i-flex.xlarge,apne1-az4,4,8.0,25,3,3.0,0.0879,0.22414,32843.79771428572
c8i.12xlarge,apne1-az1,48,96.0,0,2,3.0,0.9428,2.83128,32451.71281818182
c8i.12xlarge,apne1-az2,48,96.0,5,3,3.0,0.9414,2.83128,32451.71281818182
c8i.12xlarge,apne1-az4,48,96.0,5,3,3.0,0.9173,2.83128,32451.71281818182
c8i.16xlarge,apne1-az1,64,128.0,0,1,3.0,1.3527,3.77504,32451.71281818182
c8i.16xlarge,apne1-az2,64,128.0,1,3,3.0,1.256,3.77504,32451.71281818182
c8i.16xlarge,apne1-az4,64,128.0,0,2,3.0,1.3756,3.77504,32451.71281818182
c8i.24xlarge,apne1-az1,96,192.0,0,1,3.0,1.9405,5.66256,32451.71281818182
c8i.24xlarge,apne1-az2,96,192.0,0,2,3.0,1.8214,5.66256,32451.71281818182
c8i.24xlarge,apne1-az4,96,192.0,0,1,3.0,1.8698,5.66256,32451.71281818182
c8i.2xlarge,apne1-az1,8,16.0,0,1,3.0,0.1964,0.47188,32451.71281818182
c8i.2xlarge,apne1-az2,8,16.0,1,3,3.0,0.1462,0.47188,32451.71281818182
c8i.2xlarge,apne1-az4,8,16.0,1,3,3.0,0.215,0.47188,32451.71281818182
c8i.32xlarge,apne1-az1,128,256.0,0,1,3.0,1.3493,7.55008,32451.71281818182
c8i.32xlarge,apne1-az2,128,256.0,1,3,3.0,2.5039,7.55008,32451.71281818182
c8i.32xlarge,apne1-az4,128,256.0,1,3,3.0,1.2984,7.55008,32451.71281818182
c8i.48xlarge,apne1-az1,192,384.0,0,1,3.0,1.9073,11.32512,32451.71281818182
c8i.48xlarge,apne1-az2,192,384.0,0,1,3.0,3.3745,11.32512,32451.71281818182
c8i.48xlarge,apne1-az4,192,384.0,0,1,3.0,2.0369,11.32512,32451.71281818182
c8i.4xlarge,apne1-az1,16,32.0,0,1,3.0,0.3491,0.94376,32451.71281818182
c8i.4xlarge,apne1-az2,16,32.0,1,3,3.0,0.3093,0.94376,32451.71281818182
c8i.4xlarge,apne1-az4,16,32.0,0,2,3.0,0.3998,0.94376,32451.71281818182
c8i.8xlarge,apne1-az1,32,64.0,0,1,3.0,0.7256,1.88752,32451.71281818182
c8i.8xlarge,apne1-az2,32,64.0,0,2,3.0,0.6085,1.88752,32451.71281818182
c8i.8xlarge,apne1-az4,32,64.0,1,3,3.0,0.753,1.88752,32451.71281818182
c8i.96xlarge,apne1-az1,384,768.0,0,1,3.0,3.9051,22.65024,32451.71281818182
c8i.96xlarge,apne1-az2,384,768.0,0,1,3.0,6.9151,22.65024,32451.71281818182
c8i.96xlarge,apne1-az4,384,768.0,0,1,3.0,3.8652,22.65024,32451.71281818182
c8i.large,apne1-az1,2,4.0,0,1,1.0,0.0419,0.11797,32451.71281818182
c8i.large,apne1-az2,2,4.0,5,3,1.0,0.038,0.11797,32451.71281818182
c8i.large,apne1-az4,2,4.0,5,3,1.0,0.0435,0.11797,32451.71281818182
c8i.metal-48xl,apne1-az1,192,384.0,0,1,3.0,1.8891,11.32512,32451.71281818182
c8i.metal-48xl,apne1-az2,192,384.0,0,1,3.0,3.6522,11.32512,32451.71281818182
c8i.metal-48xl,apne1-az4,192,384.0,0,1,3.0,1.9709,11.32512,32451.71281818182
c8i.metal-96xl,apne1-az1,384,768.0,0,1,3.0,4.006,22.65024,32451.71281818182
c8i.metal-96xl,apne1-az2,384,768.0,0,1,3.0,6.9384,22.65024,32451.71281818182
c8i.metal-96xl,apne1-az4,384,768.0,0,1,3.0,4.0265,22.65024,32451.71281818182
c8i.xlarge,apne1-az1,4,8.0,15,3,3.0,0.0851,0.23594,32451.71281818182
c8i.xlarge,apne1-az2,4,8.0,50,3,3.0,0.0756,0.23594,32451.71281818182
c8i.xlarge,apne1-az4,4,8.0,30,3,3.0,0.0897,0.23594,32451.71281818182
d2.2xlarge,apne1-az1,8,61.0,25,3,1.0,0.3409,1.688,21888.29875
d2.2xlarge,apne1-az2,8,61.0,35,3,1.0,0.2817,1.688,21888.29875
d2.2xlarge,apne1-az4,8,61.0,5,3,1.0,0.2811,1.688,21888.29875
d2.4xlarge,apne1-az1,16,122.0,10,3,1.0,0.5647,3.376,21888.29875
d2.4xlarge,apne1-az2,16,122.0,15,3,1.0,0.5774,3.376,21888.29875
d2.4xlarge,apne1-az4,16,122.0,1,3,1.0,0.5873,3.376,21888.29875
d2.8xlarge,apne1-az1,36,244.0,1,3,1.0,1.1341,6.752,21888.29875
d2.8xlarge,apne1-az2,36,244.0,5,3,1.0,1.1719,6.752,21888.29875
d2.8xlarge,apne1-az4,36,244.0,1,3,1.0,1.1234,6.752,21888.29875
d2.xlarge,apne1-az1,4,30.5,50,3,1.0,0.1402,0.844,21888.29875
d2.xlarge,apne1-az2,4,30.5,50,3,1.0,0.1407,0.844,21888.29875
d2.xlarge,apne1-az4,4,30.5,15,3,1.0,0.1406,0.844,21888.29875
d3.2xlarge,apne1-az1,8,64.0,0,1,3.0,0.3328,1.448,21570.740800000003
d3.2xlarge,apne1-az2,8,64.0,0,2,3.0,0.2558,1.448,21570.740800000003
d3.2xlarge,apne1-az4,8,64.0,0,1,3.0,1.2368,1.448,21570.740800000003
d3.4xlarge,apne1-az1,16,128.0,0,1,2.0,0.4966,2.897,21570.740800000003
d3.4xlarge,apne1-az2,16,128.0,0,1,2.0,0.4839,2.897,21570.740800000003
d3.4xlarge,apne1-az4,16,128.0,0,1,2.0,1.7698,2.897,21570.740800000003
d3.8xlarge,apne1-az1,32,256.0,0,1,1.5,1.3775,5.79344,21570.740800000003
d3.8xlarge,apne1-az2,32,256.0,0,2,1.5,0.831,5.79344,21570.740800000003
d3.8xlarge,apne1-az4,32,256.0,0,1,1.5,4.6737,5.79344,21570.740800000003
d3.xlarge,apne1-az1,4,32.0,1,3,2.5,0.1218,0.724,21570.740800000003
d3.xlarge,apne1-az2,4,32.0,5,3,2.5,0.1213,0.724,21570.740800000003
d3.xlarge,apne1-az4,4,32.0,1,3,2.5,0.1689,0.724,21570.740800000003
d3en.12xlarge,apne1-az1,48,192.0,1,3,2.5,1.5328,9.1476,21570.740800000003
d3en.12xlarge,apne1-az4,48,192.0,1,3,2.5,3.1003,9.1476,21570.740800000003
d3en.2xlarge,apne1-az1,8,32.0,1,3,2.0,0.381,1.525,21570.740800000003
d3en.2xlarge,apne1-az4,8,32.0,1,3,2.0,0.4605,1.525,21570.740800000003
d3en.4xlarge,apne1-az1,16,64.0,1,3,3.0,0.5079,3.049,21570.740800000003
d3en.4xlarge,apne1-az4,16,64.0,0,2,3.0,0.9035,3.049,21570.740800000003
d3en.6xlarge,apne1-az1,24,96.0,1,3,2.5,0.7645,4.574,21570.740800000003
d3en.6xlarge,apne1-az4,24,96.0,1,3,2.5,1.4697,4.574,21570.740800000003
d3en.8xlarge,apne1-az1,32,128.0,1,3,3.0,1.2167,6.0984,21570.740800000003
d3en.8xlarge,apne1-az4,32,128.0,0,1,3.0,3.0918,6.0984,21570.740800000003
d3en.xlarge,apne1-az1,4,16.0,5,3,1.5,0.1279,0.762,21570.740800000003
d3en.xlarge,apne1-az4,4,16.0,1,3,1.5,0.1283,0.762,21570.740800000003
i2.2xlarge,apne1-az1,8,61.0,5,3,1.0,0.3338,2.001,24004.47325
i2.2xlarge,apne1-az4,8,61.0,1,3,1.0,0.3344,2.001,24004.47325
i2.4xlarge,apne1-az1,16,122.0,1,3,1.0,0.6691,4.002,24004.47325
i2.4xlarge,apne1-az4,16,122.0,1,3,1.0,0.6687,4.002,24004.47325
i2.8xlarge,apne1-az1,32,244.0,1,3,1.0,0.9518,8.004,24004.47325
i2.8xlarge,apne1-az4,32,244.0,1,3,1.0,0.9418,8.004,24004.47325
i2.xlarge,apne1-az1,4,30.5,5,3,1.0,0.1674,1.001,24004.47325
i2.xlarge,apne1-az4,4,30.5,5,3,1.0,0.1705,1.001,24004.47325
i3.16xlarge,apne1-az1,64,488.0,15,3,1.0,1.0832,5.856,21922.264461538463
i3.16xlarge,apne1-az2,64,488.0,45,3,1.0,1.0262,5.856,21922.264461538463
i3.16xlarge,apne1-az4,64,488.0,50,3,1.0,1.0318,5.856,21922.264461538463
i3.2xlarge,apne1-az1,8,61.0,50,3,1.0,0.3003,0.732,21922.264461538463
i3.2xlarge,apne1-az2,8,61.0,50,3,1.0,0.2456,0.732,21922.264461538463
i3.2xlarge,apne1-az4,8,61.0,50,3,1.0,0.2413,0.732,21922.264461538463
i3.4xlarge,apne1-az1,16,122.0,40,3,1.0,0.5322,1.464,21922.264461538463
i3.4xlarge,apne1-az2,16,122.0,50,3,1.0,0.5226,1.464,21922.264461538463
i3.4xlarge,apne1-az4,16,122.0,50,3,1.0,0.5334,1.464,21922.264461538463
i3.8xlarge,apne1-az1,32,244.0,50,3,1.0,0.5249,2.928,21922.264461538463
i3.8xlarge,apne1-az2,32,244.0,50,3,1.0,0.5092,2.928,21922.264461538463
i3.8xlarge,apne1-az4,32,244.0,50,3,1.0,0.5126,2.928,21922.264461538463
i3.large,apne1-az1,2,15.25,50,3,1.0,0.0423,0.183,21922.264461538463
i3.large,apne1-az2,2,15.25,50,3,1.0,0.0457,0.183,21922.264461538463
i3.large,apne1-az4,2,15.25,50,3,1.0,0.0483,0.183,21922.264461538463
i3.xlarge,apne1-az1,4,30.5,50,3,1.0,0.1238,0.366,21922.264461538463
i3.xlarge,apne1-az2,4,30.5,50,3,1.0,0.124,0.366,21922.264461538463
i3.xlarge,apne1-az4,4,30.5,50,3,1.0,0.128,0.366,21922.264461538463
i3en.12xlarge,apne1-az1,48,384.0,10,3,3.0,1.2518,6.384,21922.264461538463
i3en.12xlarge,apne1-az2,48,384.0,15,3,3.0,1.2368,6.384,21922.264461538463
i3en.12xlarge,apne1-az4,48,384.0,1,3,3.0,2.2593,6.384,21922.264461538463
i3en.24xlarge,apne1-az1,96,768.0,5,3,2.5,2.1276,12.768,21922.264461538463
i3en.24xlarge,apne1-az2,96,768.0,5,3,2.5,2.1231,12.768,21922.264461538463
i3en.24xlarge,apne1-az4,96,768.0,1,3,2.5,2.135,12.768,21922.264461538463
i3en.2xlarge,apne1-az1,8,64.0,50,3,3.0,0.3211,1.064,21922.264461538463
i3en.2xlarge,apne1-az2,8,64.0,50,3,3.0,0.3542,1.064,21922.264461538463
i3en.2xlarge,apne1-az4,8,64.0,45,3,3.0,0.3391,1.064,21922.264461538463
i3en.3xlarge,apne1-az1,12,96.0,50,3,3.0,0.3707,1.596,21922.264461538463
i3en.3xlarge,apne1-az2,12,96.0,50,3,3.0,0.3122,1.596,21922.264461538463
i3en.3xlarge,apne1-az4,12,96.0,15,3,3.0,0.394,1.596,21922.264461538463
i3en.6xlarge,apne1-az1,24,192.0,25,3,3.0,0.7686,3.192,21922.264461538463
i3en.6xlarge,apne1-az2,24,192.0,35,3,3.0,1.112,3.192,21922.264461538463
i3en.6xlarge,apne1-az4,24,192.0,25,3,3.0,1.0252,3.192,21922.264461538463
i3en.large,apne1-az1,2,16.0,50,3,3.0,0.0486,0.266,21922.264461538463
i3en.large,apne1-az2,2,16.0,50,3,3.0,0.0481,0.266,21922.264461538463
i3en.large,apne1-az4,2,16.0,50,3,3.0,0.0513,0.266,21922.264461538463
i3en.xlarge,apne1-az1,4,32.0,50,3,3.0,0.1528,0.532,21922.264461538463
i3en.xlarge,apne1-az2,4,32.0,50,3,3.0,0.1471,0.532,21922.264461538463
i3en.xlarge,apne1-az4,4,32.0,50,3,3.0,0.1724,0.532,21922.264461538463
i4i.12xlarge,apne1-az1,48,384.0,0,2,1.5,0.9512,4.831,26808.193
i4i.12xlarge,apne1-az2,48,384.0,1,3,1.5,0.8058,4.831,26808.193
i4i.12xlarge,apne1-az4,48,384.0,1,3,1.5,0.8112,4.831,26808.193
i4i.16xlarge,apne1-az1,64,512.0,0,2,1.5,1.9304,6.442,26808.193
i4i.16xlarge,apne1-az2,64,512.0,1,3,1.5,1.0726,6.442,26808.193
i4i.16xlarge,apne1-az4,64,512.0,0,1,1.5,1.0858,6.442,26808.193
i4i.24xlarge,apne1-az1,96,768.0,0,2,1.5,1.1995,9.6624,26808.193
i4i.24xlarge,apne1-az2,96,768.0,1,3,1.5,1.6085,9.6624,26808.193
i4i.24xlarge,apne1-az4,96,768.0,0,1,1.5,1.6183,9.6624,26808.193
i4i.2xlarge,apne1-az1,8,64.0,10,3,2.5,0.2994,0.805,26808.193
i4i.2xlarge,apne1-az2,8,64.0,10,3,2.5,0.2922,0.805,26808.193
i4i.2xlarge,apne1-az4,8,64.0,5,3,2.5,0.322,0.805,26808.193
i4i.32xlarge,apne1-az1,128,1024.0,1,3,1.5,2.1535,12.8832,26808.193
i4i.32xlarge,apne1-az2,128,1024.0,5,3,1.5,2.3487,12.8832,26808.193
i4i.32xlarge,apne1-az4,128,1024.0,5,3,1.5,2.1904,12.8832,26808.193
i4i.4xlarge,apne1-az1,16,128.0,15,3,3.0,0.5371,1.61,26808.193
i4i.4xlarge,apne1-az2,16,128.0,10,3,3.0,0.5519,1.61,26808.193
i4i.4xlarge,apne1-az4,16,128.0,10,3,3.0,0.5363,1.61,26808.193
i4i.8xlarge,apne1-az1,32,256.0,5,3,2.5,0.8954,3.221,26808.193
i4i.8xlarge,apne1-az2,32,256.0,5,3,2.5,0.7021,3.221,26808.193
i4i.8xlarge,apne1-az4,32,256.0,1,3,2.5,0.6103,3.221,26808.193
i4i.large,apne1-az1,2,16.0,50,3,2.5,0.044,0.201,26808.193
i4i.large,apne1-az2,2,16.0,50,3,2.5,0.0464,0.201,26808.193
i4i.large,apne1-az4,2,16.0,50,3,2.5,0.0487,0.201,26808.193
i4i.xlarge,apne1-az1,4,32.0,50,3,3.0,0.1424,0.403,26808.193
i4i.xlarge,apne1-az2,4,32.0,45,3,3.0,0.1345,0.403,26808.193
i4i.xlarge,apne1-az4,4,32.0,50,3,3.0,0.1367,0.403,26808.193
i7i.12xlarge,apne1-az1,48,384.0,0,1,1.5,2.3766,5.3143,32278.54144444444
i7i.12xlarge,apne1-az2,48,384.0,0,1,1.5,1.2715,5.3143,32278.54144444444
i7i.12xlarge,apne1-az4,48,384.0,0,1,1.5,0.5466,5.3143,32278.54144444444
i7i.16xlarge,apne1-az1,64,512.0,0,1,1.5,1.0702,7.0858,32278.54144444444
i7i.16xlarge,apne1-az2,64,512.0,0,1,1.5,1.1069,7.0858,32278.54144444444
i7i.16xlarge,apne1-az4,64,512.0,0,1,1.5,1.9466,7.0858,32278.54144444444
i7i.24xlarge,apne1-az1,96,768.0,0,1,2.0,1.6173,10.6286,32278.54144444444
i7i.24xlarge,apne1-az2,96,768.0,0,1,2.0,1.3056,10.6286,32278.54144444444
i7i.24xlarge,apne1-az4,96,768.0,0,1,2.0,3.3631,10.6286,32278.54144444444
i7i.2xlarge,apne1-az1,8,64.0,1,3,3.0,0.4226,0.8857,32278.54144444444
i7i.2xlarge,apne1-az2,8,64.0,0,1,3.0,0.2501,0.8857,32278.54144444444
i7i.2xlarge,apne1-az4,8,64.0,0,1,3.0,0.3437,0.8857,32278.54144444444
i7i.48xlarge,apne1-az1,192,1536.0,0,1,1.5,4.7514,21.2573,32278.54144444444
i7i.48xlarge,apne1-az2,192,1536.0,0,1,1.5,2.6584,21.2573,32278.54144444444
i7i.48xlarge,apne1-az4,192,1536.0,0,1,1.5,11.0304,21.2573,32278.54144444444
i7i.4xlarge,apne1-az1,16,128.0,0,1,3.0,0.4694,1.7714,32278.54144444444
i7i.4xlarge,apne1-az2,16,128.0,0,1,3.0,0.5346,1.7714,32278.54144444444
i7i.4xlarge,apne1-az4,16,128.0,0,1,3.0,0.5738,1.7714,32278.54144444444
i7i.8xlarge,apne1-az1,32,256.0,0,1,1.5,0.9304,3.5429,32278.54144444444
i7i.8xlarge,apne1-az2,32,256.0,0,1,1.5,0.7763,3.5429,32278.54144444444
i7i.8xlarge,apne1-az4,32,256.0,0,1,1.5,0.6999,3.5429,32278.54144444444
i7i.large,apne1-az1,2,16.0,1,3,1.0,0.0631,0.2214,32278.54144444444
i7i.large,apne1-az2,2,16.0,0,1,1.0,0.0628,0.2214,32278.54144444444
i7i.large,apne1-az4,2,16.0,0,1,1.0,0.0439,0.2214,32278.54144444444
i7i.metal-24xl,apne1-az1,96,768.0,0,1,2.5,2.5112,10.6286,32278.54144444444
i7i.metal-24xl,apne1-az2,96,768.0,0,1,2.5,1.2798,10.6286,32278.54144444444
i7i.metal-24xl,apne1-az4,96,768.0,0,1,2.5,4.4389,10.6286,32278.54144444444
i7i.metal-48xl,apne1-az1,192,1536.0,0,1,3.0,10.4626,21.2573,32278.54144444444
i7i.metal-48xl,apne1-az2,192,1536.0,0,1,3.0,2.3468,21.2573,32278.54144444444
i7i.metal-48xl,apne1-az4,192,1536.0,0,1,3.0,8.2901,21.2573,32278.54144444444
i7i.xlarge,apne1-az1,4,32.0,0,1,3.0,0.1014,0.4429,32278.54144444444
i7i.xlarge,apne1-az2,4,32.0,0,1,3.0,0.0823,0.4429,32278.54144444444
i7i.xlarge,apne1-az4,4,32.0,0,1,3.0,0.1198,0.4429,32278.54144444444
i7ie.12xlarge,apne1-az1,48,384.0,0,1,1.5,1.9629,7.3416,32278.54144444444
i7ie.12xlarge,apne1-az2,48,384.0,0,1,1.5,7.3416,7.3416,32278.54144444444
i7ie.12xlarge,apne1-az4,48,384.0,20,3,1.5,1.2319,7.3416,32278.54144444444
i7ie.18xlarge,apne1-az1,72,576.0,0,1,1.5,1.6928,11.0124,32278.54144444444
i7ie.18xlarge,apne1-az2,72,576.0,0,1,1.5,11.0124,11.0124,32278.54144444444
i7ie.18xlarge,apne1-az4,72,576.0,1,3,1.5,1.2877,11.0124,32278.54144444444
i7ie.24xlarge,apne1-az1,96,768.0,0,1,2.0,3.1489,14.6832,32278.54144444444
i7ie.24xlarge,apne1-az2,96,768.0,0,1,2.0,14.6832,14.6832,32278.54144444444
i7ie.24xlarge,apne1-az4,96,768.0,0,1,2.0,7.7632,14.6832,32278.54144444444
i7ie.2xlarge,apne1-az1,8,64.0,1,3,2.5,0.3195,1.2236,32278.54144444444
i7ie.2xlarge,apne1-az2,8,64.0,0,1,2.5,1.2236,1.2236,32278.54144444444
i7ie.2xlarge,apne1-az4,8,64.0,0,1,2.5,0.4107,1.2236,32278.54144444444
i7ie.3xlarge,apne1-az1,12,96.0,0,2,2.5,0.3771,1.8354,32278.54144444444
i7ie.3xlarge,apne1-az2,12,96.0,0,1,2.5,1.8354,1.8354,32278.54144444444
i7ie.3xlarge,apne1-az4,12,96.0,0,1,2.5,0.757,1.8354,32278.54144444444
i7ie.48xlarge,apne1-az1,192,1536.0,0,1,1.5,12.0553,29.3664,32278.54144444444
i7ie.48xlarge,apne1-az2,192,1536.0,0,1,1.5,29.3664,29.3664,32278.54144444444
i7ie.48xlarge,apne1-az4,192,1536.0,0,1,1.5,29.3664,29.3664,32278.54144444444
i7ie.6xlarge,apne1-az1,24,192.0,25,3,2.0,0.6322,3.6708,32278.54144444444
i7ie.6xlarge,apne1-az2,24,192.0,0,1,2.0,3.6708,3.6708,32278.54144444444
i7ie.6xlarge,apne1-az4,24,192.0,35,3,2.0,0.6167,3.6708,32278.54144444444
i7ie.large,apne1-az1,2,16.0,5,3,2.0,0.0549,0.3059,32278.54144444444
i7ie.large,apne1-az2,2,16.0,0,1,2.0,0.3059,0.3059,32278.54144444444
i7ie.large,apne1-az4,2,16.0,0,1,2.0,0.128,0.3059,32278.54144444444
i7ie.metal-24xl,apne1-az1,96,768.0,0,1,3.0,14.6832,14.6832,32278.54144444444
i7ie.metal-24xl,apne1-az2,96,768.0,0,1,3.0,14.6832,14.6832,32278.54144444444
i7ie.metal-24xl,apne1-az4,96,768.0,0,1,3.0,14.6832,14.6832,32278.54144444444
i7ie.metal-48xl,apne1-az1,192,1536.0,0,1,3.0,10.4571,29.3664,32278.54144444444
i7ie.metal-48xl,apne1-az2,192,1536.0,0,1,3.0,29.3664,29.3664,32278.54144444444
i7ie.metal-48xl,apne1-az4,192,1536.0,0,1,3.0,24.8197,29.3664,32278.54144444444
i7ie.xlarge,apne1-az1,4,32.0,1,3,3.0,0.1186,0.6118,32278.54144444444
i7ie.xlarge,apne1-az2,4,32.0,0,1,3.0,0.6118,0.6118,32278.54144444444
i7ie.xlarge,apne1-az4,4,32.0,0,1,3.0,0.1969,0.6118,32278.54144444444
inf1.24xlarge,apne1-az1,96,192.0,0,1,1.0,3.1621,6.376,25425.91475
inf1.24xlarge,apne1-az2,96,192.0,0,1,1.0,1.8692,6.376,25425.91475
inf1.24xlarge,apne1-az4,96,192.0,0,1,1.0,6.376,6.376,25425.91475
inf1.2xlarge,apne1-az1,8,16.0,1,3,1.0,0.0869,0.489,25425.91475
inf1.2xlarge,apne1-az2,8,16.0,1,3,1.0,0.0951,0.489,25425.91475
inf1.2xlarge,apne1-az4,8,16.0,0,1,1.0,0.1135,0.489,25425.91475
inf1.6xlarge,apne1-az1,24,48.0,0,1,1.0,0.3277,1.594,25425.91475
inf1.6xlarge,apne1-az2,24,48.0,0,2,1.0,0.3915,1.594,25425.91475
inf1.6xlarge,apne1-az4,24,48.0,0,1,1.0,1.594,1.594,25425.91475
inf1.xlarge,apne1-az1,4,8.0,1,3,1.0,0.0636,0.308,25425.91475
inf1.xlarge,apne1-az2,4,8.0,10,3,1.0,0.0566,0.308,25425.91475
inf1.xlarge,apne1-az4,4,8.0,0,1,1.0,0.071,0.308,25425.91475
inf2.24xlarge,apne1-az1,96,384.0,0,1,2.0,7.0754,9.73595,29419.45533333333
inf2.24xlarge,apne1-az4,96,384.0,1,3,2.0,1.3563,9.73595,29419.45533333333
inf2.48xlarge,apne1-az1,192,768.0,0,1,3.0,4.4469,19.4719,29419.45533333333
inf2.48xlarge,apne1-az4,192,768.0,0,1,3.0,19.4719,19.4719,29419.45533333333
inf2.8xlarge,apne1-az1,32,128.0,0,1,3.0,1.8725,2.95179,29419.45533333333
inf2.8xlarge,apne1-az4,32,128.0,0,1,3.0,2.9518,2.95179,29419.45533333333
inf2.xlarge,apne1-az1,4,16.0,5,3,1.5,0.2134,1.1373,29419.45533333333
inf2.xlarge,apne1-az4,4,16.0,1,3,1.5,0.2105,1.1373,29419.45533333333
m1.large,apne1-az1,2,7.5,1,3,1.0,0.0554,0.243,16246.17975
m1.large,apne1-az4,2,7.5,0,1,1.0,0.065,0.243,16246.17975
m1.medium,apne1-az1,1,3.69921875,5,3,1.0,0.037,0.122,16246.17975
m1.medium,apne1-az4,1,3.69921875,5,3,1.0,0.0359,0.122,16246.17975
m1.small,apne1-az1,1,1.69921875,0,1,1.0,0.0344,0.061,16246.17975
m1.small,apne1-az4,1,1.69921875,0,2,1.0,0.0347,0.061,16246.17975
m1.xlarge,apne1-az1,4,15.0,0,1,1.0,0.1225,0.486,16246.17975
m1.xlarge,apne1-az4,4,15.0,0,1,1.0,0.2823,0.486,16246.17975
m2.2xlarge,apne1-az1,4,34.19921875,1,3,1.0,0.1079,0.575,21608.857
m2.2xlarge,apne1-az4,4,34.19921875,0,1,1.0,0.4038,0.575,21608.857
m2.4xlarge,apne1-az1,8,68.3994140625,1,3,1.0,0.2562,1.15,21608.857
m2.4xlarge,apne1-az4,8,68.3994140625,1,3,1.0,0.4255,1.15,21608.857
m2.xlarge,apne1-az1,2,17.099609375,0,1,1.0,0.0709,0.287,21608.857
m2.xlarge,apne1-az4,2,17.099609375,0,1,1.0,0.0724,0.287,21608.857
m3.2xlarge,apne1-az1,8,30.0,15,3,3.0,0.2079,0.77,22223.314250000003
m3.2xlarge,apne1-az4,8,30.0,15,3,3.0,0.2566,0.77,22223.314250000003
m3.large,apne1-az1,2,7.5,50,3,3.0,0.0652,0.193,22223.314250000003
m3.large,apne1-az4,2,7.5,50,3,3.0,0.0618,0.193,22223.314250000003
m3.medium,apne1-az1,1,3.75,50,3,3.0,0.0354,0.096,22223.314250000003
m3.medium,apne1-az4,1,3.75,50,3,3.0,0.036,0.096,22223.314250000003
m3.xlarge,apne1-az1,4,15.0,35,3,3.0,0.1222,0.385,22223.314250000003
m3.xlarge,apne1-az4,4,15.0,50,3,3.0,0.1023,0.385,22223.314250000003
m4.10xlarge,apne1-az1,40,160.0,1,3,2.5,0.5438,2.58,21344.230666666663
m4.10xlarge,apne1-az2,40,160.0,1,3,2.5,0.6593,2.58,21344.230666666663
m4.10xlarge,apne1-az4,40,160.0,0,1,2.5,0.8133,2.58,21344.230666666663
m4.16xlarge,apne1-az1,64,256.0,0,1,2.0,1.1254,4.128,21344.230666666663
