InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
c7a.large,euw1-az3,2,4.0,50,3,2.5,0.0546,0.11012,33476.00218181819
c7a.medium,euw1-az1,1,2.0,50,3,3.0,0.0246,0.05506,33476.00218181819
c7a.medium,euw1-az2,1,2.0,40,3,3.0,0.0259,0.05506,33476.00218181819
c7a.medium,euw1-az3,1,2.0,50,3,3.0,0.0247,0.05506,33476.00218181819
c7a.xlarge,euw1-az1,4,8.0,45,3,1.0,0.1205,0.22024,33476.00218181819
c7a.xlarge,euw1-az2,4,8.0,20,3,1.0,0.1168,0.22024,33476.00218181819
c7a.xlarge,euw1-az3,4,8.0,30,3,1.0,0.1162,0.22024,33476.00218181819
c7i-flex.2xlarge,euw1-az1,8,16.0,50,3,3.0,0.2175,0.36389,31047.99571428571
c7i-flex.2xlarge,euw1-az2,8,16.0,50,3,3.0,0.1936,0.36389,31047.99571428571
c7i-flex.2xlarge,euw1-az3,8,16.0,50,3,3.0,0.2161,0.36389,31047.99571428571
c7i-flex.4xlarge,euw1-az1,16,32.0,10,3,1.0,0.394,0.72778,31047.99571428571
c7i-flex.4xlarge,euw1-az2,16,32.0,1,3,1.0,0.2941,0.72778,31047.99571428571
c7i-flex.4xlarge,euw1-az3,16,32.0,5,3,1.0,0.3895,0.72778,31047.99571428571
c7i-flex.8xlarge,euw1-az1,32,64.0,10,3,2.0,0.6949,1.45555,31047.99571428571
c7i-flex.8xlarge,euw1-az2,32,64.0,1,3,2.0,0.5773,1.45555,31047.99571428571
c7i-flex.8xlarge,euw1-az3,32,64.0,15,3,2.0,0.6346,1.45555,31047.99571428571
c7i-flex.large,euw1-az1,2,4.0,50,3,2.5,0.0539,0.09097,31047.99571428571
c7i-flex.large,euw1-az2,2,4.0,5,3,2.5,0.0463,0.09097,31047.99571428571
c7i-flex.large,euw1-az3,2,4.0,50,3,2.5,0.0468,0.09097,31047.99571428571
c7i-flex.xlarge,euw1-az1,4,8.0,50,3,3.0,0.1134,0.18194,31047.99571428571
c7i-flex.xlarge,euw1-az2,4,8.0,50,3,3.0,0.1169,0.18194,31047.99571428571
c7i-flex.xlarge,euw1-az3,4,8.0,50,3,3.0,0.1144,0.18194,31047.99571428571
c7i.12xlarge,euw1-az1,48,96.0,15,3,3.0,1.0215,2.29824,31467.267
c7i.12xlarge,euw1-az2,48,96.0,5,3,3.0,0.982,2.29824,31467.267
c7i.12xlarge,euw1-az3,48,96.0,50,3,3.0,1.1525,2.29824,31467.267
c7i.16xlarge,euw1-az1,64,128.0,30,3,2.5,1.3187,3.06432,31467.267
c7i.16xlarge,euw1-az2,64,128.0,15,3,2.5,1.0954,3.06432,31467.267
c7i.16xlarge,euw1-az3,64,128.0,50,3,2.5,1.3361,3.06432,31467.267
c7i.24xlarge,euw1-az1,96,192.0,50,3,2.5,2.0899,4.59648,31467.267
c7i.24xlarge,euw1-az2,96,192.0,35,3,2.5,2.0453,4.59648,31467.267
c7i.24xlarge,euw1-az3,96,192.0,50,3,2.5,2.0223,4.59648,31467.267
c7i.2xlarge,euw1-az1,8,16.0,35,3,2.5,0.2178,0.38304,31467.267
c7i.2xlarge,euw1-az2,8,16.0,30,3,2.5,0.192,0.38304,31467.267
c7i.2xlarge,euw1-az3,8,16.0,45,3,2.5,0.2308,0.38304,31467.267
c7i.48xlarge,euw1-az1,192,384.0,50,3,3.0,3.5824,9.19296,31467.267
c7i.48xlarge,euw1-az2,192,384.0,1,3,3.0,2.3063,9.19296,31467.267
c7i.48xlarge,euw1-az3,192,384.0,50,3,3.0,3.6265,9.19296,31467.267
c7i.4xlarge,euw1-az1,16,32.0,15,3,2.5,0.3946,0.76608,31467.267
c7i.4xlarge,euw1-az2,16,32.0,20,3,2.5,0.3172,0.76608,31467.267
c7i.4xlarge,euw1-az3,16,32.0,35,3,2.5,0.4239,0.76608,31467.267
c7i.8xlarge,euw1-az1,32,64.0,25,3,2.5,0.6938,1.53216,31467.267
c7i.8xlarge,euw1-az2,32,64.0,10,3,2.5,0.6579,1.53216,31467.267
c7i.8xlarge,euw1-az3,32,64.0,35,3,2.5,0.8905,1.53216,31467.267
c7i.large,euw1-az1,2,4.0,50,3,2.5,0.048,0.09576,31467.267
c7i.large,euw1-az2,2,4.0,30,3,2.5,0.0481,0.09576,31467.267
c7i.large,euw1-az3,2,4.0,50,3,2.5,0.054,0.09576,31467.267
c7i.xlarge,euw1-az1,4,8.0,50,3,1.5,0.0993,0.19152,31467.267
c7i.xlarge,euw1-az2,4,8.0,40,3,1.5,0.0995,0.19152,31467.267
c7i.xlarge,euw1-az3,4,8.0,50,3,1.5,0.1125,0.19152,31467.267
d2.2xlarge,euw1-az1,8,61.0,15,3,1.0,0.3879,1.47,21888.29875
d2.2xlarge,euw1-az2,8,61.0,1,3,1.0,0.491,1.47,21888.29875
d2.2xlarge,euw1-az3,8,61.0,15,3,1.0,0.4149,1.47,21888.29875
d2.4xlarge,euw1-az1,16,122.0,15,3,1.0,0.6994,2.94,21888.29875
d2.4xlarge,euw1-az2,16,122.0,1,3,1.0,0.7002,2.94,21888.29875
d2.4xlarge,euw1-az3,16,122.0,10,3,1.0,0.809,2.94,21888.29875
d2.8xlarge,euw1-az1,36,244.0,1,3,1.0,1.9731,5.88,21888.29875
d2.8xlarge,euw1-az2,36,244.0,1,3,1.0,2.3593,5.88,21888.29875
d2.8xlarge,euw1-az3,36,244.0,1,3,1.0,2.3001,5.88,21888.29875
d2.xlarge,euw1-az1,4,30.5,30,3,1.0,0.1802,0.735,21888.29875
d2.xlarge,euw1-az2,4,30.5,5,3,1.0,0.1911,0.735,21888.29875
d2.xlarge,euw1-az3,4,30.5,35,3,1.0,0.1975,0.735,21888.29875
d3.2xlarge,euw1-az1,8,64.0,5,3,3.0,0.535,1.219,21570.740800000003
d3.2xlarge,euw1-az3,8,64.0,5,3,3.0,0.3845,1.219,21570.740800000003
d3.4xlarge,euw1-az1,16,128.0,1,3,2.5,0.7965,2.437,21570.740800000003
d3.4xlarge,euw1-az2,16,128.0,1,3,2.5,0.7095,2.437,21570.740800000003
d3.4xlarge,euw1-az3,16,128.0,1,3,2.5,0.6819,2.437,21570.740800000003
d3.8xlarge,euw1-az1,32,256.0,15,3,2.0,1.1627,4.87448,21570.740800000003
d3.8xlarge,euw1-az2,32,256.0,5,3,2.0,1.245,4.87448,21570.740800000003
d3.8xlarge,euw1-az3,32,256.0,10,3,2.0,1.1619,4.87448,21570.740800000003
d3.xlarge,euw1-az1,4,32.0,10,3,3.0,0.1906,0.609,21570.740800000003
d3.xlarge,euw1-az2,4,32.0,5,3,3.0,0.2422,0.609,21570.740800000003
d3.xlarge,euw1-az3,4,32.0,5,3,3.0,0.1959,0.609,21570.740800000003
d3en.12xlarge,euw1-az1,48,192.0,1,3,2.5,2.852,7.69656,21570.740800000003
d3en.12xlarge,euw1-az2,48,192.0,0,2,2.5,2.5886,7.69656,21570.740800000003
d3en.12xlarge,euw1-az3,48,192.0,1,3,2.5,3.1674,7.69656,21570.740800000003
d3en.2xlarge,euw1-az1,8,32.0,1,3,2.5,0.5057,1.283,21570.740800000003
d3en.2xlarge,euw1-az2,8,32.0,1,3,2.5,0.5051,1.283,21570.740800000003
d3en.2xlarge,euw1-az3,8,32.0,1,3,2.5,0.3721,1.283,21570.740800000003
d3en.4xlarge,euw1-az1,16,64.0,1,3,2.5,1.0316,2.566,21570.740800000003
d3en.4xlarge,euw1-az2,16,64.0,1,3,2.5,1.3793,2.566,21570.740800000003
d3en.4xlarge,euw1-az3,16,64.0,1,3,2.5,1.24,2.566,21570.740800000003
d3en.6xlarge,euw1-az1,24,96.0,1,3,1.5,1.0192,3.848,21570.740800000003
d3en.6xlarge,euw1-az2,24,96.0,1,3,1.5,1.1103,3.848,21570.740800000003
d3en.6xlarge,euw1-az3,24,96.0,1,3,1.5,1.157,3.848,21570.740800000003
d3en.8xlarge,euw1-az1,32,128.0,1,3,2.5,1.9767,5.13104,21570.740800000003
d3en.8xlarge,euw1-az2,32,128.0,0,2,2.5,1.2672,5.13104,21570.740800000003
d3en.8xlarge,euw1-az3,32,128.0,1,3,2.5,1.8623,5.13104,21570.740800000003
d3en.xlarge,euw1-az1,4,16.0,1,3,3.0,0.2929,0.641,21570.740800000003
d3en.xlarge,euw1-az2,4,16.0,1,3,3.0,0.2879,0.641,21570.740800000003
d3en.xlarge,euw1-az3,4,16.0,1,3,3.0,0.3041,0.641,21570.740800000003
h1.16xlarge,euw1-az2,64,256.0,0,1,1.0,1.1978,4.152,26819.961000000003
h1.16xlarge,euw1-az3,64,256.0,0,2,1.0,1.5405,4.152,26819.961000000003
h1.2xlarge,euw1-az2,8,32.0,0,1,1.0,0.2143,0.519,26819.961000000003
h1.2xlarge,euw1-az3,8,32.0,0,1,1.0,0.2446,0.519,26819.961000000003
h1.4xlarge,euw1-az2,16,64.0,0,1,1.0,0.2692,1.038,26819.961000000003
h1.4xlarge,euw1-az3,16,64.0,0,1,1.0,0.363,1.038,26819.961000000003
h1.8xlarge,euw1-az2,32,128.0,0,1,1.0,0.6,2.076,26819.961000000003
h1.8xlarge,euw1-az3,32,128.0,0,2,1.0,0.8603,2.076,26819.961000000003
i2.2xlarge,euw1-az1,8,61.0,1,3,1.0,0.3466,1.876,24004.47325
i2.2xlarge,euw1-az2,8,61.0,1,3,1.0,0.3878,1.876,24004.47325
i2.2xlarge,euw1-az3,8,61.0,1,3,1.0,0.383,1.876,24004.47325
i2.4xlarge,euw1-az1,16,122.0,5,3,1.0,0.9217,3.751,24004.47325
i2.4xlarge,euw1-az2,16,122.0,1,3,1.0,0.7334,3.751,24004.47325
i2.4xlarge,euw1-az3,16,122.0,1,3,1.0,0.7926,3.751,24004.47325
i2.8xlarge,euw1-az1,32,244.0,1,3,1.0,1.4557,7.502,24004.47325
i2.8xlarge,euw1-az2,32,244.0,0,1,1.0,1.361,7.502,24004.47325
i2.8xlarge,euw1-az3,32,244.0,1,3,1.0,1.3869,7.502,24004.47325
i2.xlarge,euw1-az1,4,30.5,10,3,1.0,0.2231,0.938,24004.47325
i2.xlarge,euw1-az2,4,30.5,5,3,1.0,0.2233,0.938,24004.47325
i2.xlarge,euw1-az3,4,30.5,1,3,1.0,0.1674,0.938,24004.47325
i3.16xlarge,euw1-az1,64,488.0,50,3,1.0,1.5371,5.504,21922.264461538463
i3.16xlarge,euw1-az2,64,488.0,1,3,1.0,2.2384,5.504,21922.264461538463
i3.16xlarge,euw1-az3,64,488.0,15,3,1.0,1.9509,5.504,21922.264461538463
i3.2xlarge,euw1-az1,8,61.0,50,3,1.0,0.3816,0.688,21922.264461538463
i3.2xlarge,euw1-az2,8,61.0,50,3,1.0,0.4783,0.688,21922.264461538463
i3.2xlarge,euw1-az3,8,61.0,50,3,1.0,0.4693,0.688,21922.264461538463
i3.4xlarge,euw1-az1,16,122.0,50,3,1.0,0.6213,1.376,21922.264461538463
i3.4xlarge,euw1-az2,16,122.0,45,3,1.0,0.7196,1.376,21922.264461538463
i3.4xlarge,euw1-az3,16,122.0,50,3,1.0,0.731,1.376,21922.264461538463
i3.8xlarge,euw1-az1,32,244.0,50,3,1.0,1.0931,2.752,21922.264461538463
i3.8xlarge,euw1-az2,32,244.0,50,3,1.0,1.1957,2.752,21922.264461538463
i3.8xlarge,euw1-az3,32,244.0,50,3,1.0,1.1557,2.752,21922.264461538463
i3.large,euw1-az1,2,15.25,50,3,1.0,0.0675,0.172,21922.264461538463
i3.large,euw1-az2,2,15.25,50,3,1.0,0.0709,0.172,21922.264461538463
i3.large,euw1-az3,2,15.25,50,3,1.0,0.0675,0.172,21922.264461538463
i3.xlarge,euw1-az1,4,30.5,50,3,1.0,0.144,0.344,21922.264461538463
i3.xlarge,euw1-az2,4,30.5,50,3,1.0,0.1902,0.344,21922.264461538463
i3.xlarge,euw1-az3,4,30.5,50,3,1.0,0.1742,0.344,21922.264461538463
i3en.12xlarge,euw1-az1,48,384.0,15,3,3.0,2.6134,6.0,21922.264461538463
i3en.12xlarge,euw1-az2,48,384.0,5,3,3.0,2.7384,6.0,21922.264461538463
i3en.12xlarge,euw1-az3,48,384.0,50,3,3.0,2.3706,6.0,21922.264461538463
i3en.24xlarge,euw1-az1,96,768.0,25,3,3.0,3.0569,12.0,21922.264461538463
i3en.24xlarge,euw1-az2,96,768.0,5,3,3.0,3.1774,12.0,21922.264461538463
i3en.24xlarge,euw1-az3,96,768.0,10,3,3.0,2.9415,12.0,21922.264461538463
i3en.2xlarge,euw1-az1,8,64.0,50,3,3.0,0.4078,1.0,21922.264461538463
i3en.2xlarge,euw1-az2,8,64.0,50,3,3.0,0.392,1.0,21922.264461538463
i3en.2xlarge,euw1-az3,8,64.0,50,3,3.0,0.3899,1.0,21922.264461538463
i3en.3xlarge,euw1-az1,12,96.0,20,3,3.0,0.5984,1.5,21922.264461538463
i3en.3xlarge,euw1-az2,12,96.0,50,3,3.0,0.5751,1.5,21922.264461538463
i3en.3xlarge,euw1-az3,12,96.0,25,3,3.0,0.5132,1.5,21922.264461538463
i3en.6xlarge,euw1-az1,24,192.0,50,3,3.0,1.0568,3.0,21922.264461538463
i3en.6xlarge,euw1-az2,24,192.0,50,3,3.0,1.0035,3.0,21922.264461538463
i3en.6xlarge,euw1-az3,24,192.0,50,3,3.0,1.0219,3.0,21922.264461538463
i3en.large,euw1-az1,2,16.0,50,3,3.0,0.0902,0.25,21922.264461538463
i3en.large,euw1-az2,2,16.0,50,3,3.0,0.1013,0.25,21922.264461538463
i3en.large,euw1-az3,2,16.0,50,3,3.0,0.0974,0.25,21922.264461538463
i3en.xlarge,euw1-az1,4,32.0,50,3,3.0,0.1975,0.5,21922.264461538463
i3en.xlarge,euw1-az2,4,32.0,50,3,3.0,0.1828,0.5,21922.264461538463
i3en.xlarge,euw1-az3,4,32.0,50,3,3.0,0.2006,0.5,21922.264461538463
i4i.12xlarge,euw1-az1,48,384.0,1,3,3.0,2.0235,4.541,26808.193
i4i.12xlarge,euw1-az2,48,384.0,0,1,3.0,1.1669,4.541,26808.193
i4i.12xlarge,euw1-az3,48,384.0,1,3,3.0,2.0044,4.541,26808.193
i4i.16xlarge,euw1-az1,64,512.0,1,3,1.0,2.1818,6.054,26808.193
i4i.16xlarge,euw1-az2,64,512.0,0,1,1.0,1.4493,6.054,26808.193
i4i.16xlarge,euw1-az3,64,512.0,0,1,1.0,1.6134,6.054,26808.193
i4i.24xlarge,euw1-az1,96,768.0,1,3,2.0,2.2395,9.0816,26808.193
i4i.24xlarge,euw1-az2,96,768.0,0,1,2.0,2.1724,9.0816,26808.193
i4i.24xlarge,euw1-az3,96,768.0,1,3,2.0,2.1565,9.0816,26808.193
i4i.2xlarge,euw1-az1,8,64.0,25,3,2.0,0.3882,0.757,26808.193
i4i.2xlarge,euw1-az2,8,64.0,1,3,2.0,0.5155,0.757,26808.193
i4i.2xlarge,euw1-az3,8,64.0,15,3,2.0,0.4069,0.757,26808.193
i4i.32xlarge,euw1-az1,128,1024.0,5,3,3.0,3.8254,12.1088,26808.193
i4i.32xlarge,euw1-az2,128,1024.0,0,1,3.0,3.2464,12.1088,26808.193
i4i.32xlarge,euw1-az3,128,1024.0,1,3,3.0,3.4863,12.1088,26808.193
i4i.4xlarge,euw1-az1,16,128.0,1,3,1.0,0.9712,1.514,26808.193
i4i.4xlarge,euw1-az2,16,128.0,0,1,1.0,0.7403,1.514,26808.193
i4i.4xlarge,euw1-az3,16,128.0,5,3,1.0,0.7744,1.514,26808.193
i4i.8xlarge,euw1-az1,32,256.0,45,3,3.0,1.3113,3.027,26808.193
i4i.8xlarge,euw1-az2,32,256.0,0,1,3.0,1.3099,3.027,26808.193
i4i.8xlarge,euw1-az3,32,256.0,1,3,3.0,1.3487,3.027,26808.193
i4i.large,euw1-az1,2,16.0,50,3,3.0,0.0779,0.189,26808.193
i4i.large,euw1-az2,2,16.0,50,3,3.0,0.084,0.189,26808.193
i4i.large,euw1-az3,2,16.0,50,3,3.0,0.0799,0.189,26808.193
i4i.xlarge,euw1-az1,4,32.0,50,3,3.0,0.181,0.378,26808.193
i4i.xlarge,euw1-az2,4,32.0,50,3,3.0,0.2026,0.378,26808.193
i4i.xlarge,euw1-az3,4,32.0,50,3,3.0,0.1942,0.378,26808.193
i7i.12xlarge,euw1-az1,48,384.0,0,1,-1.0,2.607,4.9949,32278.54144444444
i7i.12xlarge,euw1-az2,48,384.0,0,1,-1.0,2.6842,4.9949,32278.54144444444
i7i.12xlarge,euw1-az3,48,384.0,0,1,-1.0,2.5726,4.9949,32278.54144444444
i7i.16xlarge,euw1-az1,64,512.0,0,1,-1.0,3.6135,6.6598,32278.54144444444
i7i.16xlarge,euw1-az2,64,512.0,0,2,-1.0,4.4046,6.6598,32278.54144444444
i7i.16xlarge,euw1-az3,64,512.0,1,3,-1.0,3.9852,6.6598,32278.54144444444
i7i.24xlarge,euw1-az1,96,768.0,1,3,-1.0,4.009,9.9898,32278.54144444444
i7i.24xlarge,euw1-az2,96,768.0,1,3,-1.0,4.1734,9.9898,32278.54144444444
i7i.24xlarge,euw1-az3,96,768.0,1,3,-1.0,4.1782,9.9898,32278.54144444444
i7i.2xlarge,euw1-az1,8,64.0,5,3,-1.0,0.443,0.8325,32278.54144444444
i7i.2xlarge,euw1-az2,8,64.0,1,3,-1.0,0.4206,0.8325,32278.54144444444
i7i.2xlarge,euw1-az3,8,64.0,5,3,-1.0,0.3483,0.8325,32278.54144444444
i7i.48xlarge,euw1-az1,192,1536.0,0,1,-1.0,8.0437,19.9795,32278.54144444444
i7i.48xlarge,euw1-az2,192,1536.0,1,3,-1.0,10.1209,19.9795,32278.54144444444
i7i.48xlarge,euw1-az3,192,1536.0,0,2,-1.0,8.2449,19.9795,32278.54144444444
i7i.4xlarge,euw1-az1,16,128.0,10,3,-1.0,0.8049,1.665,32278.54144444444
i7i.4xlarge,euw1-az2,16,128.0,1,3,-1.0,1.0014,1.665,32278.54144444444
i7i.4xlarge,euw1-az3,16,128.0,1,3,-1.0,0.7613,1.665,32278.54144444444
i7i.8xlarge,euw1-az1,32,256.0,0,2,-1.0,1.6764,3.3299,32278.54144444444
i7i.8xlarge,euw1-az2,32,256.0,0,2,-1.0,1.9483,3.3299,32278.54144444444
i7i.8xlarge,euw1-az3,32,256.0,10,3,-1.0,1.4739,3.3299,32278.54144444444
i7i.large,euw1-az1,2,16.0,5,3,-1.0,0.0848,0.2081,32278.54144444444
i7i.large,euw1-az2,2,16.0,10,3,-1.0,0.0906,0.2081,32278.54144444444
i7i.large,euw1-az3,2,16.0,20,3,-1.0,0.0839,0.2081,32278.54144444444
i7i.metal-24xl,euw1-az1,96,768.0,0,1,-1.0,5.5443,9.9898,32278.54144444444
i7i.metal-24xl,euw1-az2,96,768.0,1,3,-1.0,4.7032,9.9898,32278.54144444444
i7i.metal-24xl,euw1-az3,96,768.0,0,1,-1.0,5.3537,9.9898,32278.54144444444
i7i.metal-48xl,euw1-az1,192,1536.0,0,1,-1.0,7.8394,19.9795,32278.54144444444
i7i.metal-48xl,euw1-az2,192,1536.0,0,1,-1.0,10.6274,19.9795,32278.54144444444
i7i.metal-48xl,euw1-az3,192,1536.0,0,1,-1.0,8.6408,19.9795,32278.54144444444
i7i.xlarge,euw1-az1,4,32.0,1,3,-1.0,0.1667,0.4162,32278.54144444444
i7i.xlarge,euw1-az2,4,32.0,5,3,-1.0,0.2066,0.4162,32278.54144444444
i7i.xlarge,euw1-az3,4,32.0,5,3,-1.0,0.1671,0.4162,32278.54144444444
i7ie.12xlarge,euw1-az1,48,384.0,0,1,3.0,3.9075,6.9,32278.54144444444
i7ie.12xlarge,euw1-az2,48,384.0,1,3,3.0,1.073,6.9,32278.54144444444
i7ie.12xlarge,euw1-az3,48,384.0,0,1,3.0,2.7234,6.9,32278.54144444444
i7ie.18xlarge,euw1-az1,72,576.0,0,2,1.5,3.9676,10.35,32278.54144444444
i7ie.18xlarge,euw1-az2,72,576.0,0,1,1.5,2.4268,10.35,32278.54144444444
i7ie.18xlarge,euw1-az3,72,576.0,0,1,1.5,4.3297,10.35,32278.54144444444
i7ie.24xlarge,euw1-az1,96,768.0,0,1,2.0,6.4594,13.8,32278.54144444444
i7ie.24xlarge,euw1-az2,96,768.0,0,1,2.0,13.8,13.8,32278.54144444444
i7ie.24xlarge,euw1-az3,96,768.0,0,1,2.0,4.0422,13.8,32278.54144444444
i7ie.2xlarge,euw1-az1,8,64.0,0,1,2.5,0.8031,1.15,32278.54144444444
i7ie.2xlarge,euw1-az2,8,64.0,1,3,2.5,0.9204,1.15,32278.54144444444
i7ie.2xlarge,euw1-az3,8,64.0,0,1,2.5,0.697,1.15,32278.54144444444
i7ie.3xlarge,euw1-az1,12,96.0,0,1,3.0,1.1908,1.725,32278.54144444444
i7ie.3xlarge,euw1-az2,12,96.0,0,1,3.0,1.725,1.725,32278.54144444444
i7ie.3xlarge,euw1-az3,12,96.0,0,1,3.0,0.7428,1.725,32278.54144444444
i7ie.48xlarge,euw1-az1,192,1536.0,0,1,2.0,11.7219,27.6,32278.54144444444
i7ie.48xlarge,euw1-az3,192,1536.0,0,1,2.0,14.3101,27.6,32278.54144444444
i7ie.6xlarge,euw1-az1,24,192.0,0,1,3.0,1.1916,3.45,32278.54144444444
i7ie.6xlarge,euw1-az2,24,192.0,1,3,3.0,3.3105,3.45,32278.54144444444
i7ie.6xlarge,euw1-az3,24,192.0,0,1,3.0,1.364,3.45,32278.54144444444
i7ie.large,euw1-az1,2,16.0,0,1,2.0,0.262,0.2875,32278.54144444444
i7ie.large,euw1-az2,2,16.0,0,1,2.0,0.2875,0.2875,32278.54144444444
i7ie.large,euw1-az3,2,16.0,0,1,2.0,0.1444,0.2875,32278.54144444444
i7ie.metal-24xl,euw1-az1,96,768.0,0,1,3.0,8.4094,13.8,32278.54144444444
i7ie.metal-24xl,euw1-az2,96,768.0,0,1,3.0,13.8,13.8,32278.54144444444
i7ie.metal-24xl,euw1-az3,96,768.0,0,1,3.0,12.0472,13.8,32278.54144444444
i7ie.metal-48xl,euw1-az1,192,1536.0,0,1,2.0,14.1713,27.6,32278.54144444444
i7ie.metal-48xl,euw1-az2,192,1536.0,0,1,2.0,27.6,27.6,32278.54144444444
i7ie.metal-48xl,euw1-az3,192,1536.0,0,1,2.0,11.3959,27.6,32278.54144444444
i7ie.xlarge,euw1-az1,4,32.0,0,1,2.5,0.345,0.575,32278.54144444444
i7ie.xlarge,euw1-az2,4,32.0,0,1,2.5,0.575,0.575,32278.54144444444
i7ie.xlarge,euw1-az3,4,32.0,0,1,2.5,0.2098,0.575,32278.54144444444
inf1.24xlarge,euw1-az1,96,192.0,40,3,1.0,1.2532,5.26,25425.91475
inf1.24xlarge,euw1-az2,96,192.0,35,3,1.0,1.2656,5.26,25425.91475
inf1.24xlarge,euw1-az3,96,192.0,50,3,1.0,1.2495,5.26,25425.91475
inf1.2xlarge,euw1-az1,8,16.0,30,3,1.0,0.1445,0.403,25425.91475
inf1.2xlarge,euw1-az2,8,16.0,25,3,1.0,0.1417,0.403,25425.91475
inf1.2xlarge,euw1-az3,8,16.0,40,3,1.0,0.1412,0.403,25425.91475
inf1.6xlarge,euw1-az1,24,48.0,20,3,1.0,0.3714,1.315,25425.91475
inf1.6xlarge,euw1-az2,24,48.0,15,3,1.0,0.3813,1.315,25425.91475
inf1.6xlarge,euw1-az3,24,48.0,25,3,1.0,0.3676,1.315,25425.91475
inf1.xlarge,euw1-az1,4,8.0,50,3,1.0,0.078,0.254,25425.91475
inf1.xlarge,euw1-az2,4,8.0,50,3,1.0,0.087,0.254,25425.91475
inf1.xlarge,euw1-az3,4,8.0,50,3,1.0,0.0771,0.254,25425.91475
inf2.24xlarge,euw1-az1,96,384.0,1,3,1.0,2.2455,8.11329,29419.45533333333
inf2.24xlarge,euw1-az2,96,384.0,1,3,1.0,1.9902,8.11329,29419.45533333333
inf2.24xlarge,euw1-az3,96,384.0,1,3,1.0,1.9984,8.11329,29419.45533333333
inf2.48xlarge,euw1-az1,192,768.0,0,2,2.0,3.0943,16.22658,29419.45533333333
inf2.48xlarge,euw1-az2,192,768.0,10,3,2.0,3.9972,16.22658,29419.45533333333
inf2.48xlarge,euw1-az3,192,768.0,1,3,2.0,3.8531,16.22658,29419.45533333333
inf2.8xlarge,euw1-az1,32,128.0,1,3,2.5,0.719,2.45982,29419.45533333333
inf2.8xlarge,euw1-az2,32,128.0,5,3,2.5,0.7109,2.45982,29419.45533333333
inf2.8xlarge,euw1-az3,32,128.0,1,3,2.5,0.7198,2.45982,29419.45533333333
inf2.xlarge,euw1-az1,4,16.0,5,3,1.5,0.2418,0.94775,29419.45533333333
inf2.xlarge,euw1-az2,4,16.0,10,3,1.5,0.2705,0.94775,29419.45533333333
inf2.xlarge,euw1-az3,4,16.0,5,3,1.5,0.2864,0.94775,29419.45533333333
m1.large,euw1-az1,2,7.5,10,3,1.0,0.0746,0.19,16246.17975
m1.large,euw1-az2,2,7.5,5,3,1.0,0.0772,0.19,16246.17975
m1.large,euw1-az3,2,7.5,5,3,1.0,0.081,0.19,16246.17975
m1.medium,euw1-az1,1,3.69921875,15,3,1.0,0.0339,0.095,16246.17975
m1.medium,euw1-az2,1,3.69921875,10,3,1.0,0.0335,0.095,16246.17975
m1.medium,euw1-az3,1,3.69921875,10,3,1.0,0.0338,0.095,16246.17975
m1.small,euw1-az1,1,1.69921875,20,3,1.0,0.0245,0.047,16246.17975
m1.small,euw1-az2,1,1.69921875,10,3,1.0,0.0273,0.047,16246.17975
m1.small,euw1-az3,1,1.69921875,1,3,1.0,0.0291,0.047,16246.17975
m1.xlarge,euw1-az1,4,15.0,5,3,1.0,0.1675,0.379,16246.17975
m1.xlarge,euw1-az2,4,15.0,1,3,1.0,0.1635,0.379,16246.17975
m1.xlarge,euw1-az3,4,15.0,1,3,1.0,0.1585,0.379,16246.17975
m2.2xlarge,euw1-az1,4,34.19921875,15,3,1.0,0.2311,0.55,21608.857
m2.2xlarge,euw1-az2,4,34.19921875,10,3,1.0,0.2366,0.55,21608.857
m2.2xlarge,euw1-az3,4,34.19921875,10,3,1.0,0.2257,0.55,21608.857
m2.4xlarge,euw1-az1,8,68.3994140625,5,3,1.0,0.5307,1.1,21608.857
m2.4xlarge,euw1-az2,8,68.3994140625,5,3,1.0,0.5528,1.1,21608.857
m2.4xlarge,euw1-az3,8,68.3994140625,5,3,1.0,0.5398,1.1,21608.857
m2.xlarge,euw1-az1,2,17.099609375,15,3,1.0,0.1169,0.275,21608.857
m2.xlarge,euw1-az2,2,17.099609375,5,3,1.0,0.1202,0.275,21608.857
m2.xlarge,euw1-az3,2,17.099609375,10,3,1.0,0.114,0.275,21608.857
m3.2xlarge,euw1-az1,8,30.0,25,3,3.0,0.3217,0.585,22223.314250000003
m3.2xlarge,euw1-az2,8,30.0,40,3,3.0,0.2994,0.585,22223.314250000003
m3.2xlarge,euw1-az3,8,30.0,30,3,3.0,0.2658,0.585,22223.314250000003
m3.large,euw1-az1,2,7.5,50,3,3.0,0.0698,0.146,22223.314250000003
m3.large,euw1-az2,2,7.5,50,3,3.0,0.0709,0.146,22223.314250000003
m3.large,euw1-az3,2,7.5,50,3,3.0,0.0693,0.146,22223.314250000003
m3.medium,euw1-az1,1,3.75,50,3,3.0,0.0334,0.073,22223.314250000003
m3.medium,euw1-az2,1,3.75,50,3,3.0,0.0335,0.073,22223.314250000003
m3.medium,euw1-az3,1,3.75,50,3,3.0,0.0337,0.073,22223.314250000003
m3.xlarge,euw1-az1,4,15.0,50,3,3.0,0.1649,0.293,22223.314250000003
m3.xlarge,euw1-az2,4,15.0,50,3,3.0,0.1575,0.293,22223.314250000003
